breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_testes	70	-0.21764	-0.156976	-0.205918	-0.219799	-0.204794	-0.219959	-0.224042	-0.232895	-0.212088	-0.204909	-0.22209	-0.219425	-0.204366	-0.209902	-0.206838	-0.18862	-0.201516	-0.178508	-0.154032	-0.166879	-0.206773	-0.213797	-0.211464	-0.198314	-0.203147	-0.191714	-0.2714	-0.2752	-0.266814
fetal_testes	80	-0.221732	-0.143357	-0.213328	-0.216949	-0.211074	-0.198098	-0.213316	-0.212025	-0.210785	-0.20726	-0.205512	-0.209684	-0.196032	-0.20088	-0.201288	-0.196561	-0.202135	-0.167851	-0.17698	-0.165458	-0.208805	-0.212041	-0.203197	-0.196956	-0.179033	-0.183864	-0.265831	-0.279198	-0.253551
fetal_testes	90	-0.217669	-0.146833	-0.218985	-0.215207	-0.207392	-0.208063	-0.207344	-0.204558	-0.210173	-0.195992	-0.201705	-0.205092	-0.19953	-0.20448	-0.19858	-0.217697	-0.199979	-0.167432	-0.171556	-0.183451	-0.205539	-0.193492	-0.199229	-0.185523	-0.174808	-0.186805	-0.252785	-0.248625	-0.231798
fetal_testes	100	-0.20667	-0.120505	-0.197255	-0.212252	-0.191851	-0.198479	-0.209834	-0.202421	-0.197535	-0.202143	-0.202778	-0.205765	-0.199558	-0.209844	-0.199494	-0.206236	-0.201098	-0.154446	-0.165508	-0.176552	-0.202587	-0.198497	-0.188542	-0.194537	-0.183424	-0.181917	-0.271718	-0.246806	-0.25382

fetal_thymus	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_thymus	10	-0.125478	-0.12865	-0.189466	-0.179542	-0.189268	-0.22745	-0.225797	-0.179216	-0.18539	-0.190249	-0.220672	-0.211185	-0.175054	-0.182029	-0.176356	-0.188307	-0.191129	-0.186963	-0.17021	-0.169704	-0.194281	-0.193076	-0.177049	-0.200896	-0.194578	-0.206807	-0.191355	-0.182575	-0.20518
fetal_thymus	20	-0.122905	-0.178805	-0.210432	-0.208768	-0.2124	-0.259323	-0.257004	-0.195909	-0.199137	-0.242944	-0.241042	-0.251505	-0.204197	-0.217267	-0.196357	-0.255164	-0.212823	-0.202648	-0.191803	-0.184111	-0.212531	-0.180766	-0.147047	-0.204177	-0.20205	-0.211453	-0.243623	-0.242135	-0.254946
fetal_thymus	30	-0.1226	-0.195813	-0.214479	-0.2437	-0.2281	-0.256619	-0.260077	-0.189792	-0.221298	-0.25466	-0.236838	-0.251228	-0.190445	-0.215783	-0.209917	-0.243317	-0.201756	-0.189449	-0.18139	-0.198361	-0.222477	-0.193953	-0.175253	-0.197594	-0.204175	-0.206515	-0.258707	-0.248809	-0.227749
fetal_thymus	40	-0.140019	-0.175776	-0.216889	-0.203402	-0.215337	-0.261364	-0.258648	-0.190925	-0.215784	-0.256342	-0.244949	-0.259317	-0.200672	-0.203622	-0.203663	-0.240859	-0.20033	-0.198424	-0.201411	-0.199004	-0.212377	-0.200484	-0.187547	-0.185893	-0.189886	-0.207344	-0.248173	-0.24953	-0.247167
fetal_thymus	50	-0.227433	-0.196365	-0.194551	-0.237112	-0.200185	-0.248635	-0.234607	-0.203493	-0.217003	-0.248721	-0.246402	-0.234839	-0.199331	-0.207443	-0.201146	-0.238304	-0.183475	-0.193837	-0.183167	-0.195346	-0.211301	-0.197293	-0.19248	-0.191998	-0.212832	-0.217479	-0.257133	-0.235067	-0.21523
fetal_thymus	60	-0.219734	-0.190676	-0.198832	-0.192333	-0.20621	-0.241761	-0.233346	-0.205266	-0.205237	-0.227433	-0.248303	-0.249111	-0.163106	-0.172729	-0.183347	-0.225691	-0.158496	-0.195684	-0.200273	-0.188725	-0.221448	-0.204306	-0.181582	-0.219803	-0.201969	-0.216221	-0.248312	-0.236122	-0.215712
fetal_thymus	70	-0.226647	-0.196085	-0.196576	-0.236883	-0.195996	-0.251818	-0.241201	-0.206078	-0.216507	-0.213428	-0.234917	-0.230585	-0.183502	-0.175736	-0.180737	-0.215385	-0.18354	-0.169828	-0.193731	-0.182634	-0.217252	-0.206401	-0.189957	-0.193089	-0.193005	-0.208906	-0.231137	-0.211261	-0.219684
fetal_thymus	80	-0.221392	-0.185479	-0.201477	-0.20197	-0.196003	-0.230679	-0.232849	-0.185127	-0.198162	-0.212191	-0.242471	-0.222325	-0.169939	-0.16339	-0.174926	-0.170443	-0.11109	-0.190807	-0.17899	-0.186156	-0.218652	-0.203502	-0.171512	-0.21675	-0.205862	-0.2125	-0.224155	-0.226161	-0.221291
fetal_thymus	90	-0.202454	-0.161959	-0.236574	-0.233994	-0.191193	-0.233829	-0.254577	-0.189334	-0.211888	-0.221287	-0.219762	-0.226776	-0.167322	-0.168113	-0.172116	-0.202709	-0.181395	-0.184607	-0.164147	-0.182379	-0.209384	-0.204956	-0.176649	-0.220963	-0.22526	-0.212025	-0.225488	-0.241086	-0.211567
fetal_thymus	100	-0.223067	-0.16152	-0.195688	-0.200804	-0.196929	-0.239936	-0.243002	-0.191851	-0.201801	-0.210408	-0.234015	-0.233102	-0.167353	-0.156625	-0.159578	-0.185164	-0.167755	-0.176362	-0.176961	-0.170873	-0.216712	-0.203653	-0.177161	-0.21638	-0.210444	-0.209037	-0.238749	-0.234329	-0.253905

fibroblast	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblast	10	-0.11166	-0.101087	-0.212272	-0.209082	-0.215573	-0.212617	-0.216019	-0.101912	-0.09904	-0.218067	-0.150523	-0.132037	-0.097593	-0.122123	-0.121467	-0.213807	-0.215252	-0.165935	-0.186361	-0.183804	-0.171829	-0.177972	-0.175212	-0.184982	-0.19911	-0.194228	-0.186493	-0.163566	-0.187953
fibroblast	20	-0.111477	-0.141271	-0.249534	-0.252099	-0.25539	-0.255772	-0.256843	-0.212809	-0.229069	-0.226698	-0.253142	-0.205457	-0.197328	-0.235576	-0.188834	-0.250808	-0.241801	-0.191688	-0.185961	-0.173926	-0.217664	-0.201816	-0.181761	-0.202284	-0.20143	-0.199253	-0.189961	-0.269606	-0.288105
fibroblast	30	-0.124873	-0.146223	-0.248047	-0.249049	-0.261986	-0.258329	-0.242402	-0.198683	-0.226589	-0.259536	-0.233715	-0.249934	-0.217351	-0.213379	-0.174102	-0.232786	-0.243407	-0.182573	-0.18808	-0.186686	-0.202599	-0.199474	-0.189717	-0.204548	-0.199561	-0.211482	-0.208474	-0.266632	-0.285789
fibroblast	40	-0.132379	-0.150562	-0.221524	-0.25288	-0.257429	-0.257271	-0.264548	-0.188197	-0.244386	-0.253537	-0.255767	-0.206742	-0.209119	-0.244392	-0.248447	-0.233477	-0.233307	-0.198299	-0.189505	-0.169354	-0.202664	-0.193379	-0.190286	-0.206761	-0.19729	-0.220774	-0.237311	-0.277954	-0.231291
fibroblast	50	-0.125767	-0.151587	-0.230027	-0.253483	-0.259693	-0.244404	-0.250743	-0.186902	-0.236068	-0.243479	-0.248844	-0.232248	-0.188982	-0.219009	-0.197095	-0.239498	-0.22207	-0.17175	-0.192913	-0.166974	-0.205322	-0.183393	-0.200448	-0.21603	-0.191777	-0.20475	-0.239876	-0.270117	-0.274247
fibroblast	60	-0.139411	-0.181028	-0.249434	-0.248289	-0.241048	-0.234911	-0.249539	-0.196874	-0.212904	-0.239146	-0.220683	-0.202558	-0.140335	-0.217578	-0.229008	-0.214099	-0.227026	-0.178935	-0.162646	-0.183315	-0.200435	-0.189419	-0.187196	-0.217547	-0.194494	-0.206092	-0.2432	-0.266066	-0.256803
fibroblast	70	-0.139094	-0.164753	-0.243801	-0.242353	-0.247802	-0.243233	-0.230915	-0.223459	-0.235197	-0.229028	-0.236413	-0.209832	-0.176685	-0.214211	-0.234117	-0.225534	-0.231214	-0.166595	-0.181929	-0.167809	-0.206268	-0.197975	-0.183501	-0.213245	-0.186692	-0.207742	-0.230838	-0.263847	-0.24594
fibroblast	80	-0.223678	-0.161637	-0.240141	-0.243762	-0.227543	-0.235641	-0.245751	-0.203537	-0.208235	-0.218573	-0.235757	-0.217088	-0.181974	-0.212044	-0.21416	-0.210876	-0.183441	-0.17917	-0.174893	-0.176127	-0.188113	-0.191916	-0.186079	-0.244092	-0.183629	-0.19628	-0.232072	-0.239226	-0.260875
fibroblast	90	-0.228011	-0.15078	-0.245057	-0.238273	-0.230308	-0.250406	-0.244317	-0.190444	-0.188071	-0.233347	-0.235744	-0.226456	-0.179298	-0.203205	-0.201787	-0.21155	-0.208231	-0.186219	-0.16963	-0.20625	-0.20025	-0.188162	-0.183842	-0.21509	-0.179125	-0.20523	-0.226975	-0.274821	-0.255175
fibroblast	100	-0.221574	-0.141476	-0.239086	-0.240836	-0.222374	-0.237377	-0.234604	-0.227406	-0.212767	-0.221238	-0.227342	-0.211759	-0.177616	-0.202105	-0.19887	-0.204662	-0.214667	-0.178668	-0.164619	-0.165091	-0.197885	-0.192794	-0.184793	-0.204848	-0.183232	-0.211139	-0.225763	-0.259282	-0.269682

fibroblasts_fetal_skin_abdomen	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_abdomen	10	-0.139448	-0.102913	-0.189691	-0.191125	-0.187505	-0.193737	-0.200174	-0.129148	-0.144453	-0.125675	-0.120405	-0.203367	-0.139032	-0.11092	-0.184591	-0.193862	-0.187109	-0.1691	-0.197088	-0.198377	-0.184113	-0.194301	-0.174298	-0.178677	-0.189408	-0.184867	-0.201836	-0.193316	-0.185189
fibroblasts_fetal_skin_abdomen	20	-0.155068	-0.074762	-0.218759	-0.221456	-0.217395	-0.235374	-0.226785	-0.158548	-0.220182	-0.210832	-0.219448	-0.224329	-0.216726	-0.193056	-0.226234	-0.215907	-0.200382	-0.215693	-0.227627	-0.21953	-0.205377	-0.143522	-0.195418	-0.206575	-0.165698	-0.196363	-0.192953	-0.183744	-0.198293
fibroblasts_fetal_skin_abdomen	30	-0.124696	-0.126671	-0.227539	-0.233383	-0.234965	-0.243539	-0.235618	-0.230047	-0.220911	-0.219423	-0.232666	-0.230133	-0.228059	-0.185077	-0.227851	-0.222417	-0.21455	-0.215503	-0.208191	-0.210633	-0.194132	-0.193199	-0.181629	-0.214073	-0.202454	-0.217768	-0.27245	-0.270774	-0.222827
fibroblasts_fetal_skin_abdomen	40	-0.221454	-0.138637	-0.244336	-0.238049	-0.238457	-0.248516	-0.245245	-0.24007	-0.229985	-0.184719	-0.217076	-0.230635	-0.212414	-0.183875	-0.210716	-0.222565	-0.227216	-0.209667	-0.212258	-0.19298	-0.193814	-0.179476	-0.216308	-0.185958	-0.193885	-0.19058	-0.27997	-0.279686	-0.278676
fibroblasts_fetal_skin_abdomen	50	-0.229887	-0.151087	-0.228249	-0.24595	-0.234812	-0.22926	-0.243823	-0.22099	-0.219787	-0.20608	-0.235868	-0.217223	-0.198665	-0.219765	-0.210269	-0.22223	-0.196667	-0.201026	-0.222443	-0.196339	-0.191684	-0.183158	-0.175962	-0.209686	-0.199553	-0.179767	-0.292971	-0.272833	-0.25451
fibroblasts_fetal_skin_abdomen	60	-0.232119	-0.152246	-0.226338	-0.235099	-0.245499	-0.220404	-0.238298	-0.225758	-0.222022	-0.207597	-0.213601	-0.221919	-0.221711	-0.20599	-0.212093	-0.220298	-0.194641	-0.203675	-0.212738	-0.187508	-0.189917	-0.195157	-0.193304	-0.210843	-0.197057	-0.186744	-0.281046	-0.26652	-0.270907
fibroblasts_fetal_skin_abdomen	70	-0.228033	-0.151814	-0.229895	-0.237039	-0.237856	-0.225333	-0.219217	-0.221502	-0.231267	-0.199763	-0.201991	-0.20478	-0.191706	-0.197441	-0.209411	-0.199986	-0.200474	-0.176774	-0.195682	-0.189931	-0.204534	-0.186984	-0.185033	-0.185157	-0.203419	-0.1966	-0.273586	-0.264348	-0.273279
fibroblasts_fetal_skin_abdomen	80	-0.24257	-0.149754	-0.221459	-0.232038	-0.224941	-0.228707	-0.225632	-0.201886	-0.20178	-0.208487	-0.202046	-0.211072	-0.209016	-0.205536	-0.186536	-0.19103	-0.208955	-0.183992	-0.162217	-0.171029	-0.205236	-0.178797	-0.18862	-0.188398	-0.183837	-0.184705	-0.272431	-0.247287	-0.276222
fibroblasts_fetal_skin_abdomen	90	-0.224402	-0.142402	-0.214132	-0.225808	-0.206369	-0.216155	-0.215787	-0.202354	-0.218776	-0.205831	-0.214767	-0.207516	-0.205453	-0.196708	-0.196249	-0.202463	-0.204733	-0.183116	-0.189885	-0.162904	-0.1945	-0.174727	-0.180628	-0.170813	-0.179104	-0.180779	-0.270754	-0.24436	-0.262254
fibroblasts_fetal_skin_abdomen	100	-0.230021	-0.1448	-0.212682	-0.205173	-0.21471	-0.210361	-0.217339	-0.197703	-0.219696	-0.210996	-0.2015	-0.210813	-0.208198	-0.199578	-0.171408	-0.189209	-0.203838	-0.154626	-0.172826	-0.18332	-0.187404	-0.168735	-0.183901	-0.197518	-0.176757	-0.179521	-0.27055	-0.260783	-0.269493

fibroblasts_fetal_skin_back	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_back	10	-0.147649	-0.089582	-0.202208	-0.195812	-0.20896	-0.18985	-0.188783	-0.162578	-0.130559	-0.189719	-0.201066	-0.187463	-0.13531	-0.191687	-0.197786	-0.127735	-0.128905	-0.182188	-0.181177	-0.192078	-0.152203	-0.161094	-0.152096	-0.136135	-0.159264	-0.148523	-0.193967	-0.16756	-0.190446
fibroblasts_fetal_skin_back	20	-0.149093	-0.121753	-0.255001	-0.21921	-0.225575	-0.218261	-0.222241	-0.224303	-0.216273	-0.224755	-0.215955	-0.225205	-0.184271	-0.216527	-0.224306	-0.224609	-0.214011	-0.208443	-0.218092	-0.223435	-0.206848	-0.176742	-0.182227	-0.153762	-0.204924	-0.175817	-0.209851	-0.189594	-0.252752
fibroblasts_fetal_skin_back	30	-0.151009	-0.089301	-0.255846	-0.226694	-0.236893	-0.209213	-0.227267	-0.223923	-0.227265	-0.218322	-0.233719	-0.229999	-0.219971	-0.210198	-0.206109	-0.221251	-0.223806	-0.202591	-0.198206	-0.219162	-0.213389	-0.206405	-0.211027	-0.208864	-0.213706	-0.191743	-0.27822	-0.271169	-0.286564
fibroblasts_fetal_skin_back	40	-0.129921	-0.112618	-0.247637	-0.221215	-0.238911	-0.223762	-0.226537	-0.220422	-0.224574	-0.206817	-0.23166	-0.221647	-0.222172	-0.20627	-0.226073	-0.207246	-0.223671	-0.194668	-0.185043	-0.201982	-0.201654	-0.203599	-0.206656	-0.212393	-0.221343	-0.18182	-0.275199	-0.271481	-0.283199
fibroblasts_fetal_skin_back	50	-0.236391	-0.122622	-0.241821	-0.215641	-0.237869	-0.213529	-0.219225	-0.212081	-0.198933	-0.190465	-0.220934	-0.206809	-0.210869	-0.209153	-0.206857	-0.204134	-0.219769	-0.184429	-0.184511	-0.185575	-0.210732	-0.19486	-0.18483	-0.211786	-0.194774	-0.182663	-0.268377	-0.292565	-0.282281
fibroblasts_fetal_skin_back	60	-0.231016	-0.124345	-0.232828	-0.222207	-0.23017	-0.212741	-0.189879	-0.200091	-0.199412	-0.206225	-0.217181	-0.205021	-0.198094	-0.194398	-0.208028	-0.200815	-0.190223	-0.192965	-0.188396	-0.193666	-0.203832	-0.206177	-0.199056	-0.180181	-0.19773	-0.194562	-0.274686	-0.296307	-0.279764
fibroblasts_fetal_skin_back	70	-0.226807	-0.130828	-0.244363	-0.201285	-0.228027	-0.209382	-0.212225	-0.199686	-0.204175	-0.200831	-0.21923	-0.193188	-0.192945	-0.199843	-0.200244	-0.212055	-0.184748	-0.180671	-0.169278	-0.188037	-0.178715	-0.198085	-0.168592	-0.186653	-0.164693	-0.17594	-0.275344	-0.272477	-0.265013
fibroblasts_fetal_skin_back	80	-0.236933	-0.135167	-0.220157	-0.201672	-0.229991	-0.209263	-0.195705	-0.20369	-0.204953	-0.19137	-0.200809	-0.191145	-0.192734	-0.193844	-0.20212	-0.207467	-0.207466	-0.176613	-0.178998	-0.149522	-0.193524	-0.20174	-0.176084	-0.211283	-0.161934	-0.171628	-0.278467	-0.261804	-0.287423
fibroblasts_fetal_skin_back	90	-0.229366	-0.13817	-0.230975	-0.197973	-0.211724	-0.198278	-0.192572	-0.200187	-0.193836	-0.211647	-0.206793	-0.20006	-0.197917	-0.200707	-0.211643	-0.195335	-0.189821	-0.157469	-0.163011	-0.180673	-0.182249	-0.198269	-0.163202	-0.194125	-0.170691	-0.187307	-0.258561	-0.262309	-0.293895
fibroblasts_fetal_skin_back	100	-0.213322	-0.136721	-0.215422	-0.18824	-0.213035	-0.20182	-0.187064	-0.198915	-0.214463	-0.199794	-0.201153	-0.198378	-0.186969	-0.195058	-0.189982	-0.184741	-0.184897	-0.169247	-0.16549	-0.16912	-0.179298	-0.204934	-0.160233	-0.196853	-0.1698	-0.169875	-0.268822	-0.248574	-0.295951

fibroblasts_fetal_skin_biceps_left	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_left	10	-0.115225	-0.046953	-0.191038	-0.18729	-0.1999	-0.192876	-0.199422	-0.194544	-0.156077	-0.126005	-0.131278	-0.136555	-0.189459	-0.150005	-0.193297	-0.118467	-0.117003	-0.189343	-0.203947	-0.205767	-0.180671	-0.169567	-0.170212	-0.163847	-0.179816	-0.171164	-0.17514	-0.18178	-0.203754
fibroblasts_fetal_skin_biceps_left	20	-0.154269	-0.091633	-0.234246	-0.236371	-0.237097	-0.223201	-0.232816	-0.225219	-0.228104	-0.235843	-0.234678	-0.225568	-0.221999	-0.205609	-0.223738	-0.163394	-0.215039	-0.207832	-0.203064	-0.206428	-0.211029	-0.185217	-0.19291	-0.205236	-0.136361	-0.178831	-0.26719	-0.177682	-0.260175
fibroblasts_fetal_skin_biceps_left	30	-0.165997	-0.093949	-0.217538	-0.236867	-0.238795	-0.242951	-0.238807	-0.234401	-0.235694	-0.228347	-0.233155	-0.233004	-0.230518	-0.205397	-0.219206	-0.242419	-0.226077	-0.219271	-0.216492	-0.175723	-0.224865	-0.208811	-0.205621	-0.176609	-0.177269	-0.20037	-0.282806	-0.271562	-0.263319
fibroblasts_fetal_skin_biceps_left	40	-0.207426	-0.086956	-0.238925	-0.22853	-0.232125	-0.235465	-0.23657	-0.215895	-0.236339	-0.231867	-0.232923	-0.222399	-0.230918	-0.229563	-0.227398	-0.228345	-0.229479	-0.219269	-0.209022	-0.217258	-0.213177	-0.210495	-0.203419	-0.20154	-0.199998	-0.202468	-0.293317	-0.269188	-0.268723
fibroblasts_fetal_skin_biceps_left	50	-0.235194	-0.12863	-0.240436	-0.227573	-0.229813	-0.223848	-0.223187	-0.211757	-0.233796	-0.209654	-0.216241	-0.232126	-0.223566	-0.214979	-0.207251	-0.229216	-0.203781	-0.179652	-0.177152	-0.186024	-0.198373	-0.208399	-0.214974	-0.176801	-0.201678	-0.189721	-0.285034	-0.27836	-0.282354
fibroblasts_fetal_skin_biceps_left	60	-0.230424	-0.115346	-0.226059	-0.229876	-0.213538	-0.233961	-0.220589	-0.221929	-0.222979	-0.228242	-0.216046	-0.207385	-0.205203	-0.215631	-0.207329	-0.21502	-0.203156	-0.175022	-0.181005	-0.175399	-0.213442	-0.200492	-0.196029	-0.186111	-0.193268	-0.18842	-0.26374	-0.283747	-0.301014
fibroblasts_fetal_skin_biceps_left	70	-0.242209	-0.127826	-0.2175	-0.225548	-0.215783	-0.231934	-0.2248	-0.208228	-0.211403	-0.209029	-0.224363	-0.212977	-0.217236	-0.208397	-0.202397	-0.20719	-0.214483	-0.175501	-0.176571	-0.179188	-0.207162	-0.183849	-0.190238	-0.189665	-0.170917	-0.187698	-0.273338	-0.287698	-0.256081
fibroblasts_fetal_skin_biceps_left	80	-0.240898	-0.15027	-0.215512	-0.198583	-0.213875	-0.220637	-0.222558	-0.198865	-0.201472	-0.211806	-0.218092	-0.210895	-0.206681	-0.204844	-0.205096	-0.199834	-0.20803	-0.171333	-0.164776	-0.186882	-0.204268	-0.203199	-0.210856	-0.179637	-0.167592	-0.192898	-0.259189	-0.260813	-0.275697
fibroblasts_fetal_skin_biceps_left	90	-0.233134	-0.133954	-0.207424	-0.203671	-0.20351	-0.206309	-0.212994	-0.196725	-0.207633	-0.208907	-0.213802	-0.194377	-0.215009	-0.18299	-0.184622	-0.203921	-0.199329	-0.164269	-0.170091	-0.17144	-0.189116	-0.178088	-0.1894	-0.168946	-0.16944	-0.192881	-0.265857	-0.276073	-0.279649
fibroblasts_fetal_skin_biceps_left	100	-0.227497	-0.13408	-0.203188	-0.203738	-0.198553	-0.213354	-0.204888	-0.188803	-0.195006	-0.201187	-0.212013	-0.198128	-0.197743	-0.197802	-0.209077	-0.201449	-0.198202	-0.157706	-0.165473	-0.162339	-0.201553	-0.183802	-0.204685	-0.17124	-0.160039	-0.176717	-0.250307	-0.256625	-0.252865

fibroblasts_fetal_skin_biceps_right	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_right	10	-0.143677	-0.085237	-0.195058	-0.201647	-0.187579	-0.18465	-0.23138	-0.103355	-0.201681	-0.202004	-0.199231	-0.190225	-0.205514	-0.210541	-0.187365	-0.126786	-0.197815	-0.195083	-0.193581	-0.194479	-0.148121	-0.168824	-0.149623	-0.147452	-0.152075	-0.145291	-0.174657	-0.176794	-0.201078
fibroblasts_fetal_skin_biceps_right	20	-0.155859	-0.133738	-0.232365	-0.219933	-0.232379	-0.23145	-0.270911	-0.229548	-0.226899	-0.217735	-0.230701	-0.229387	-0.232788	-0.235608	-0.155008	-0.222009	-0.222102	-0.213869	-0.23127	-0.213733	-0.222839	-0.190199	-0.219697	-0.188981	-0.169901	-0.187312	-0.264366	-0.186147	-0.261881
fibroblasts_fetal_skin_biceps_right	30	-0.128754	-0.14378	-0.219868	-0.228673	-0.224419	-0.231372	-0.255481	-0.23376	-0.231975	-0.215132	-0.23599	-0.230599	-0.238412	-0.229072	-0.216824	-0.230009	-0.223191	-0.227625	-0.227868	-0.212747	-0.230736	-0.193377	-0.228006	-0.186085	-0.191435	-0.221623	-0.284534	-0.28024	-0.284181
fibroblasts_fetal_skin_biceps_right	40	-0.228455	-0.099365	-0.23549	-0.217748	-0.238118	-0.237215	-0.253373	-0.233222	-0.216912	-0.230392	-0.218713	-0.206381	-0.223998	-0.21656	-0.226071	-0.217298	-0.22974	-0.21042	-0.225877	-0.201965	-0.196302	-0.195294	-0.216444	-0.192866	-0.197511	-0.181936	-0.28577	-0.283344	-0.281581
fibroblasts_fetal_skin_biceps_right	50	-0.23473	-0.127841	-0.228141	-0.235987	-0.232486	-0.216956	-0.239906	-0.214	-0.221112	-0.240367	-0.211455	-0.224561	-0.23771	-0.20607	-0.204956	-0.204999	-0.221118	-0.184232	-0.21079	-0.199484	-0.199483	-0.199857	-0.217652	-0.171103	-0.192779	-0.21017	-0.28588	-0.281785	-0.27694
fibroblasts_fetal_skin_biceps_right	60	-0.238587	-0.140112	-0.223617	-0.217047	-0.214224	-0.211423	-0.223871	-0.221372	-0.225819	-0.213035	-0.223612	-0.210191	-0.197246	-0.200228	-0.190526	-0.216394	-0.204826	-0.180418	-0.181234	-0.192038	-0.190202	-0.185383	-0.205581	-0.174013	-0.187147	-0.18708	-0.277915	-0.290113	-0.291985
