breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_testes	90	0.418277	0.294782	0.292986	0.29619	0.294403	0.290707	0.294313	0.294053	0.293776	0.292022	0.292371	0.294	0.292412	0.292491	0.289378	0.29247	-0.001791	-0.002794	-0.001373	0.011956	0.014637	0.013694	0.0096	0.007212	0.011447	0.0054	0.005817	0.00977
fetal_testes	100	0.429739	0.295717	0.295547	0.29679	0.294173	0.294257	0.295252	0.297072	0.296035	0.292404	0.298899	0.294374	0.293678	0.295965	0.29294	0.293398	-0.00196	-0.002414	-0.002091	0.010596	0.013132	0.00942	0.007837	0.00747	0.009113	0.00358	0.004272	0.005551

fetal_thymus	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_thymus	10	0.185716	0.061614	0.063132	0.064921	0.064591	0.068659	0.06383	0.065838	0.06336	0.063795	0.063666	0.064522	0.064616	0.060412	0.064283	0.067539	-0.002565	-0.00047	-0.001634	-0.01093	-0.015914	-0.026925	-0.026251	-0.01305	-0.01344	0.014266	0.007528	0.017886
fetal_thymus	20	0.149323	0.067334	0.065147	0.067577	0.068129	0.068593	0.067356	0.066097	0.067609	0.067304	0.068135	0.069717	0.068477	0.068811	0.068359	0.066456	-0.002835	-0.001572	-0.003055	-0.001344	-0.001181	-0.001621	-0.009475	-0.005354	-0.000891	-0.007132	-0.003489	-0.00216
fetal_thymus	30	0.143218	0.069355	0.068762	0.069386	0.072534	0.070264	0.067922	0.069583	0.068769	0.069881	0.070054	0.066829	0.068903	0.067501	0.068116	0.070974	-0.001794	-0.001534	-0.002249	-0.006031	-0.003258	-0.004067	-0.008889	-0.004517	-0.004453	-0.006301	-0.005023	-0.004321
fetal_thymus	40	0.137345	0.067986	0.069464	0.069075	0.070415	0.070458	0.067524	0.068041	0.069533	0.070699	0.073645	0.072257	0.068359	0.069143	0.070812	0.067776	-0.002209	-0.00197	-0.001486	-0.002032	-0.001	-0.002584	-0.005798	-0.000787	0.00035	-0.006474	-0.002958	-0.00138
fetal_thymus	50	0.132497	0.069169	0.069365	0.069466	0.070388	0.070222	0.067532	0.071341	0.069672	0.070291	0.070665	0.071585	0.069841	0.068973	0.068336	0.068837	-0.002048	-0.001654	-0.001853	-0.005425	-0.002336	-0.005394	-0.007765	-0.003765	-0.002545	-0.004252	-0.001859	-0.004033
fetal_thymus	60	0.1326	0.069539	0.071383	0.070066	0.068826	0.068845	0.070556	0.069202	0.070541	0.069553	0.073927	0.069254	0.070044	0.067674	0.069528	0.069829	-0.001629	-0.002113	-0.002093	-0.003452	-0.004443	0.000385	-0.003784	-0.002142	-0.003343	-0.003133	-0.00317	-0.004528
fetal_thymus	70	0.131173	0.07072	0.070078	0.070224	0.071042	0.069017	0.068576	0.07011	0.071202	0.068846	0.069648	0.070343	0.069755	0.069618	0.069621	0.071421	-0.002273	-0.00164	-0.002263	-0.003229	-0.00485	-0.002703	-0.003435	-0.004716	-0.004398	-0.003812	-0.002808	-0.002805
fetal_thymus	80	0.127149	0.069656	0.070015	0.069124	0.070244	0.070088	0.069546	0.070741	0.071352	0.071023	0.069974	0.070601	0.070472	0.069199	0.070044	0.068632	-0.001839	-0.00188	-0.002051	-0.003176	-0.003306	-0.002644	-0.003633	-0.00257	-0.003076	-0.002321	-0.002681	-0.00126
fetal_thymus	90	0.126775	0.07099	0.070295	0.070036	0.070761	0.070483	0.070317	0.070569	0.071714	0.070159	0.070316	0.0706	0.071203	0.070097	0.068593	0.070986	-0.002013	-0.002282	-0.00202	0.000492	-0.003284	-0.002301	-0.004815	-0.003004	-0.004751	-0.003281	-0.002442	-0.003676
fetal_thymus	100	0.130145	0.071114	0.070288	0.070414	0.071159	0.068791	0.070049	0.070829	0.071283	0.068117	0.070461	0.070169	0.070186	0.070756	0.070344	0.070195	-0.001839	-0.001778	-0.00156	-0.001663	-0.002761	-0.002988	-0.003181	-0.002197	-0.002434	-0.002462	-0.002663	-0.002254

fibroblast	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblast	10	0.155853	0.062113	0.063438	0.066368	0.065081	0.064432	0.061587	0.064453	0.068411	0.063433	0.064618	0.065801	0.06495	0.06185	0.068385	0.064227	-0.001457	-0.00096	-0.002039	0.010258	0.003684	-0.005854	-0.010892	0.004853	0.005268	0.036795	0.036645	0.044082
fibroblast	20	0.140001	0.068027	0.068787	0.067653	0.067748	0.069965	0.062664	0.066065	0.066882	0.065433	0.065855	0.066403	0.070668	0.062661	0.064587	0.067627	-0.001482	-0.000969	-0.001519	0.000631	0.001014	0.00253	-0.011434	0.00225	0.006254	0.004147	0.005005	0.015488
fibroblast	30	0.128434	0.070951	0.067294	0.069589	0.069654	0.068808	0.069018	0.069359	0.068872	0.068916	0.067155	0.068064	0.071409	0.068246	0.070624	0.069258	-0.002473	-0.001331	-0.001726	-0.003395	-0.004263	-0.004749	-0.008392	-0.001197	6.9e-05	-0.004694	0.002952	-0.000761
fibroblast	40	0.125735	0.068438	0.066442	0.069064	0.067718	0.069466	0.069177	0.069223	0.068203	0.070276	0.07059	0.070052	0.068681	0.070682	0.069834	0.06885	-0.001071	-0.001337	-0.001731	-0.000439	-0.000886	-0.006049	-0.007434	-0.002183	0.002514	-0.001234	0.002042	-0.001545
fibroblast	50	0.121205	0.070064	0.069205	0.068628	0.07077	0.068255	0.069989	0.069099	0.069848	0.069373	0.068765	0.069282	0.069897	0.071147	0.068478	0.068461	-0.002049	-0.001791	-0.001336	-0.002016	-0.004312	-0.004505	-0.006607	-0.005087	-0.000276	0.001032	0.00024	0.004281
fibroblast	60	0.118893	0.070517	0.070582	0.07116	0.069441	0.06623	0.071957	0.070759	0.068012	0.07081	0.068987	0.070096	0.069892	0.069659	0.069995	0.069261	-0.002299	-0.001539	-0.001242	-8.4e-05	-0.00509	-0.001495	-0.00513	-0.003971	-0.002782	-0.001695	-0.002483	0.002634
fibroblast	70	0.117819	0.069642	0.071386	0.070842	0.07005	0.070619	0.069192	0.070301	0.070255	0.070745	0.070653	0.069974	0.069725	0.067625	0.068694	0.069331	-0.00143	-0.002014	-0.002101	-0.003665	-0.000878	-0.004833	-0.002771	-0.003032	-0.003366	-0.001576	-0.00105	0.000276
fibroblast	80	0.116206	0.068181	0.069583	0.071168	0.069088	0.070517	0.070741	0.072014	0.071131	0.070884	0.070029	0.069132	0.070573	0.070597	0.070858	0.068968	-0.001548	-0.001739	-0.001611	-0.003044	-0.002139	-0.005209	-0.003619	-0.004002	-0.002749	-0.001876	0.001457	0.001109
fibroblast	90	0.115149	0.070388	0.068649	0.070251	0.07043	0.069471	0.069928	0.070952	0.071003	0.070163	0.069964	0.069844	0.071109	0.068864	0.070601	0.068714	-0.002131	-0.002036	-0.001813	-0.001326	-0.001802	-0.005401	-0.002447	-0.000908	-0.000881	8.9e-05	-0.002374	0.002148
fibroblast	100	0.11436	0.070886	0.070901	0.070737	0.070622	0.070489	0.070628	0.070198	0.069066	0.071382	0.070627	0.071147	0.069718	0.070378	0.068416	0.069714	-0.001716	-0.001801	-0.001443	-0.002776	-0.003077	-0.003738	-0.003484	-0.003576	-0.000512	-0.001183	-0.001944	-2e-05

fibroblasts_fetal_skin_abdomen	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_abdomen	10	0.360329	0.141206	0.137152	0.137588	0.129539	0.129879	0.137284	0.131108	0.144215	0.135587	0.127747	0.140579	0.138694	0.138239	0.132411	0.131384	-0.001056	-0.002071	0.000742	0.011721	-0.003916	0.029208	-0.019568	0.005055	-0.01387	0.031837	0.02867	0.030891
fibroblasts_fetal_skin_abdomen	20	0.298498	0.143142	0.142752	0.147818	0.14409	0.134511	0.145513	0.145983	0.137632	0.141326	0.140467	0.15166	0.146636	0.147231	0.142832	0.143143	-0.001751	-0.001891	-0.002027	-0.002977	0.001217	0.004025	-0.005453	-0.007355	-0.000291	0.002272	0.009092	-0.002713
fibroblasts_fetal_skin_abdomen	30	0.296385	0.148505	0.149808	0.148141	0.148176	0.143689	0.152244	0.150379	0.146505	0.142246	0.139239	0.149693	0.143787	0.147742	0.148735	0.147456	-0.00158	-0.0017	-0.002768	-0.003354	0.001125	0.010994	-0.003984	-0.006638	0.001514	-0.000429	-0.002994	0.001824
fibroblasts_fetal_skin_abdomen	40	0.279415	0.149351	0.145042	0.148289	0.151819	0.147492	0.148446	0.149342	0.148377	0.152043	0.150737	0.147689	0.150096	0.144151	0.148144	0.148842	-0.002533	-0.001767	-0.002347	0.002646	0.003661	0.007403	-0.002264	-0.001387	-0.0015	-0.00116	-0.000173	-0.003812
fibroblasts_fetal_skin_abdomen	50	0.249926	0.148596	0.148504	0.152311	0.148073	0.145877	0.14983	0.151289	0.14633	0.151976	0.14589	0.150564	0.146956	0.151925	0.148703	0.149427	-0.001623	-0.00165	-0.001812	0.002782	0.000531	0.007002	-0.004897	0.001142	0.00244	0.000691	-0.002208	0.002062
fibroblasts_fetal_skin_abdomen	60	0.242378	0.148426	0.152814	0.149197	0.149178	0.153268	0.151097	0.149222	0.151262	0.15086	0.150224	0.149369	0.14861	0.151786	0.150524	0.147225	-0.00201	-0.001758	-0.002198	0.002578	0.002928	0.003252	-0.002231	0.001497	0.003049	0.00113	-0.002144	-0.001948
fibroblasts_fetal_skin_abdomen	70	0.23915	0.149506	0.152938	0.151358	0.150682	0.148816	0.154281	0.150558	0.147317	0.147677	0.149458	0.149291	0.146693	0.150871	0.145894	0.148921	-0.002184	-0.001222	-0.001802	-0.001745	0.002272	0.00456	-0.001125	-0.001865	0.00346	0.000133	-0.003672	-0.000871
fibroblasts_fetal_skin_abdomen	80	0.234898	0.149518	0.152987	0.151668	0.151594	0.14939	0.152665	0.152138	0.150679	0.152391	0.147962	0.149138	0.150348	0.149195	0.146683	0.151009	-0.002291	-0.00212	-0.002053	0.000282	0.000955	0.004631	-0.001252	-0.000386	0.002609	-0.000649	-0.00099	-0.001282
fibroblasts_fetal_skin_abdomen	90	0.229187	0.150047	0.150477	0.148648	0.151857	0.146656	0.150566	0.151518	0.151763	0.14856	0.151879	0.150746	0.148889	0.152194	0.153176	0.147825	-0.002475	-0.001834	-0.0022	0.000559	-0.001731	0.004512	-0.001918	-0.000594	0.002123	-0.000387	-0.001633	-0.001345
fibroblasts_fetal_skin_abdomen	100	0.232339	0.151905	0.152277	0.153212	0.151078	0.150617	0.149807	0.153786	0.151062	0.150788	0.149406	0.151538	0.149019	0.152545	0.150714	0.153154	-0.001966	-0.002145	-0.001969	0.00041	-5.5e-05	0.004118	-0.001314	-0.002037	0.001397	0.001373	-0.001988	-0.001525

fibroblasts_fetal_skin_back	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_back	10	0.396006	0.130987	0.125773	0.119807	0.128779	0.123947	0.130652	0.123813	0.114146	0.126122	0.122159	0.12337	0.132699	0.124844	0.127083	0.123019	-0.00331	0.000402	-0.004541	0.027965	-0.003857	0.030831	-0.005572	-0.001993	0.013234	0.02804	0.041721	0.052332
fibroblasts_fetal_skin_back	20	0.331191	0.134806	0.129625	0.130411	0.134694	0.126825	0.135597	0.126752	0.130112	0.132131	0.132936	0.137117	0.137906	0.13368	0.1305	0.13636	-0.01027	-0.005538	-0.011243	0.027377	0.00271	0.026609	0.010788	0.001894	0.010577	0.005501	0.026632	0.021836
fibroblasts_fetal_skin_back	30	0.321585	0.137835	0.1328	0.128312	0.135621	0.132196	0.131598	0.132824	0.132089	0.13515	0.137009	0.136532	0.13895	0.132399	0.136271	0.132999	-0.006879	-0.012509	-0.009905	0.013158	0.004656	0.016664	0.005238	0.006205	0.00889	0.005401	0.011119	0.01981
fibroblasts_fetal_skin_back	40	0.302007	0.135328	0.136039	0.140736	0.139756	0.138404	0.132406	0.136036	0.133308	0.136953	0.136522	0.135762	0.1365	0.139809	0.139516	0.135627	-0.003428	-0.005476	-0.006354	0.012937	0.001395	0.018256	0.004048	0.004764	0.01134	0.001529	0.012715	0.021046
fibroblasts_fetal_skin_back	50	0.282997	0.140409	0.139273	0.137695	0.134973	0.139443	0.13585	0.136999	0.133352	0.142041	0.138453	0.139021	0.137145	0.137161	0.135656	0.137787	-0.006859	-0.002878	-0.010819	0.012782	0.004222	0.014774	0.004858	0.005464	0.01192	0.004206	0.005958	0.017265
fibroblasts_fetal_skin_back	60	0.262378	0.136159	0.1375	0.138341	0.135272	0.137889	0.137946	0.1342	0.134826	0.139751	0.138386	0.135459	0.137086	0.137374	0.135955	0.139212	-0.006734	-0.002148	-0.00627	0.013205	0.003825	0.014171	0.005878	0.00738	0.007479	0.001585	0.00399	0.012354
fibroblasts_fetal_skin_back	70	0.238818	0.137053	0.137646	0.130589	0.138838	0.135498	0.135685	0.137089	0.135787	0.136082	0.138979	0.137517	0.138267	0.136483	0.13655	0.136407	-0.005507	-0.004997	-0.006348	0.012371	0.003675	0.011656	0.006236	0.00519	0.010184	5.2e-05	0.005188	0.007388
fibroblasts_fetal_skin_back	80	0.239923	0.137333	0.136873	0.137648	0.136788	0.138573	0.136118	0.134506	0.135693	0.137518	0.137309	0.137311	0.137872	0.13865	0.135748	0.135412	-0.006386	-0.002311	-0.005457	0.010023	0.00461	0.008323	0.004745	0.004399	0.006881	0.000223	0.003269	0.003692
fibroblasts_fetal_skin_back	90	0.228119	0.135522	0.138098	0.135968	0.137342	0.139084	0.136304	0.136328	0.137217	0.137381	0.139322	0.135839	0.139084	0.136649	0.137814	0.137528	-0.003713	-0.004731	-0.003099	0.008279	0.002284	0.011066	0.006106	0.001948	0.009606	2.5e-05	0.003546	0.005353
fibroblasts_fetal_skin_back	100	0.222424	0.137798	0.137717	0.140795	0.139697	0.138309	0.136927	0.134954	0.13457	0.136869	0.137503	0.137039	0.138024	0.140728	0.135348	0.13798	-0.003319	-0.003458	-0.002219	0.008933	0.002857	0.010535	0.004864	0.004679	0.008204	-2e-05	0.004057	0.004457

fibroblasts_fetal_skin_biceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_left	10	0.336477	0.141796	0.15072	0.146086	0.147482	0.147974	0.143878	0.147974	0.146985	0.147225	0.144481	0.151373	0.146731	0.149709	0.143342	0.14552	-0.001728	-0.001605	-0.001124	-0.013282	-0.011021	0.013682	-0.002683	-0.020819	-0.020019	0.00064	0.010653	0.016774
fibroblasts_fetal_skin_biceps_left	20	0.324932	0.151888	0.152728	0.15245	0.155038	0.15637	0.152055	0.158011	0.15016	0.153584	0.154997	0.155722	0.149862	0.157212	0.152627	0.150306	-0.001168	-0.001768	-0.001541	-0.001692	-0.002892	0.008958	-0.002373	-0.010366	-0.011094	-0.003649	0.011674	0.012829
fibroblasts_fetal_skin_biceps_left	30	0.301186	0.155314	0.157228	0.154977	0.156828	0.158252	0.155824	0.156994	0.155682	0.15748	0.157432	0.154963	0.151572	0.157809	0.156521	0.155895	-0.001734	-0.001429	-0.001357	-0.003653	-0.000709	0.010647	-0.005033	-0.007592	-0.005761	-0.003586	0.007732	0.006409
fibroblasts_fetal_skin_biceps_left	40	0.289253	0.156119	0.158419	0.158445	0.159505	0.159572	0.15878	0.156336	0.158977	0.158206	0.155806	0.157708	0.155666	0.157516	0.156557	0.151936	-0.001899	-0.001979	-0.002065	-0.002064	-0.001968	0.010067	-0.001802	-0.006271	-0.005734	-0.002583	0.002736	0.001447
fibroblasts_fetal_skin_biceps_left	50	0.287569	0.15706	0.158483	0.159257	0.160057	0.158947	0.157071	0.159182	0.157432	0.155942	0.158418	0.158981	0.158906	0.158486	0.155933	0.158241	-0.001636	-0.001875	-0.00167	4.9e-05	-0.00185	0.008262	-7.2e-05	-0.004127	0.000642	0.000966	0.002269	0.001357
fibroblasts_fetal_skin_biceps_left	60	0.281037	0.156807	0.159761	0.158455	0.159554	0.15946	0.156936	0.157607	0.159245	0.158813	0.159439	0.158934	0.158053	0.159789	0.15794	0.159139	-0.001981	-0.00154	-0.00175	-0.001008	-0.001272	0.006637	-0.00138	-0.00459	-0.000577	0.00074	0.002096	0.001452
fibroblasts_fetal_skin_biceps_left	70	0.272638	0.158865	0.159938	0.16048	0.160364	0.161254	0.158222	0.160143	0.159389	0.159976	0.158815	0.15957	0.158273	0.159151	0.159681	0.160586	-0.001315	-0.002034	-0.001665	-0.000243	-0.000538	0.003073	0.000292	-0.002878	-0.001378	-0.00119	0.003459	0.001561
fibroblasts_fetal_skin_biceps_left	80	0.256349	0.160164	0.158627	0.160092	0.161152	0.162272	0.153909	0.162541	0.158148	0.158409	0.16072	0.158378	0.160053	0.157958	0.160265	0.161317	-0.001464	-0.001725	-0.001549	-0.000357	-0.0002	0.004403	-0.000643	-0.003804	6.7e-05	-0.000563	0.001061	-0.000286
fibroblasts_fetal_skin_biceps_left	90	0.249869	0.159119	0.160215	0.160074	0.159679	0.159734	0.159886	0.159446	0.158284	0.160613	0.15971	0.159934	0.160166	0.158865	0.158914	0.160462	-0.002621	-0.001258	-0.002133	0.000213	-0.000422	0.00432	-0.001593	-0.001839	-0.001169	-0.001705	0.000733	0.000595
fibroblasts_fetal_skin_biceps_left	100	0.251753	0.159087	0.157396	0.160471	0.161349	0.161237	0.16053	0.160454	0.158987	0.158988	0.158954	0.15949	0.160126	0.159367	0.1611	0.161374	-0.001807	-0.002217	-0.001791	-0.000216	-0.000665	0.003439	-0.000616	-0.003128	-0.000673	-0.000654	-0.000648	0.00061

fibroblasts_fetal_skin_biceps_right	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_right	10	0.394056	0.181712	0.177157	0.182827	0.178469	0.189877	0.180763	0.182566	0.187552	0.179605	0.186497	0.18628	0.184009	0.184504	0.178636	0.184452	-0.003536	-0.00546	-0.004605	-0.024856	-0.013215	-0.023082	-0.020504	-0.019373	-0.010386	0.008176	0.019189	0.018196
fibroblasts_fetal_skin_biceps_right	20	0.397164	0.197936	0.190618	0.191262	0.191341	0.195107	0.192079	0.193343	0.197563	0.190077	0.193526	0.19353	0.193665	0.192822	0.190027	0.192649	-0.002743	-0.003357	-0.005181	-0.016997	-0.001167	-0.008216	-0.009445	-0.010197	-0.011271	-0.009522	-0.003558	-0.005331
fibroblasts_fetal_skin_biceps_right	30	0.361786	0.201819	0.191563	0.197265	0.195514	0.199946	0.19733	0.196432	0.197225	0.192872	0.193409	0.199669	0.19352	0.198114	0.193559	0.192565	-0.001363	-0.001568	-0.001878	-0.012821	0.002105	-0.005551	-0.005123	-0.00487	-0.004273	-0.017057	0.007158	-0.000959
fibroblasts_fetal_skin_biceps_right	40	0.35548	0.201432	0.196341	0.196063	0.196056	0.197757	0.199781	0.200391	0.203693	0.194511	0.194254	0.193861	0.196882	0.195996	0.195491	0.19542	-0.001037	-0.002689	-0.001623	-0.007225	0.001415	-0.00858	-0.00359	-0.001924	-0.001788	-0.008327	0.001716	-0.002473
fibroblasts_fetal_skin_biceps_right	50	0.34144	0.197983	0.198236	0.20194	0.196184	0.202395	0.197721	0.20136	0.20003	0.195858	0.195956	0.197863	0.197818	0.199267	0.194636	0.198895	-0.00225	-0.00353	-0.002576	-0.006246	0.000483	-0.003887	-0.003332	-0.001017	-0.006191	-0.00718	-0.002108	-0.002643
fibroblasts_fetal_skin_biceps_right	60	0.329829	0.202302	0.19949	0.197088	0.200814	0.200132	0.199782	0.198199	0.200283	0.198376	0.196441	0.199866	0.198205	0.196427	0.197875	0.199794	-0.00245	-0.002964	-0.00172	-0.002804	0.002033	-0.003806	-0.003169	-0.00149	2.6e-05	-0.004795	-0.005046	-0.00451
fibroblasts_fetal_skin_biceps_right	70	0.319725	0.198595	0.1983	0.200179	0.19757	0.200146	0.196652	0.201641	0.2029	0.197484	0.197884	0.199686	0.200668	0.199958	0.195513	0.20078	-0.002684	-0.00372	-0.002148	-0.002965	0.003353	-0.004722	-0.002638	0.0006	0.000301	-0.005745	-0.002717	-0.002952
fibroblasts_fetal_skin_biceps_right	80	0.313592	0.197076	0.197655	0.200451	0.199193	0.20276	0.199496	0.200358	0.199887	0.197203	0.200619	0.19973	0.197243	0.200003	0.199091	0.199069	-0.00193	-0.002188	-0.00413	-0.002553	0.000498	-0.003682	-0.001039	0.000484	-0.000373	-0.004322	-0.004046	-0.00181
fibroblasts_fetal_skin_biceps_right	90	0.311382	0.201444	0.198883	0.201836	0.202041	0.201009	0.199615	0.200344	0.200748	0.200437	0.200757	0.199599	0.198407	0.20065	0.200347	0.201181	-0.002424	-0.003571	-0.002621	-0.002882	-0.001256	-0.00292	-0.002317	0.0002	0.00394	-0.006496	-0.002543	-0.001428
fibroblasts_fetal_skin_biceps_right	100	0.300951	0.199091	0.198674	0.201048	0.19835	0.201036	0.202965	0.199135	0.20042	0.202306	0.201888	0.198967	0.200934	0.200346	0.195923	0.200792	-0.002197	-0.00223	-0.002275	-0.00348	0.00276	-0.002564	-0.001057	-0.000674	-0.000853	-0.006735	-0.003753	-0.002262

fibroblasts_fetal_skin_quadriceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_left	10	0.251828	0.113054	0.115979	0.114136	0.112455	0.113899	0.114276	0.109927	0.114202	0.111691	0.114255	0.11628	0.111973	0.116312	0.109625	0.112126	-0.000127	-0.001949	-0.001778	-0.015382	-0.017922	-0.017033	-0.018309	-0.019022	-0.016009	0.00283	0.020851	0.037452
fibroblasts_fetal_skin_quadriceps_left	20	0.25051	0.120487	0.118805	0.120451	0.119139	0.118574	0.122728	0.119026	0.119058	0.119456	0.12213	0.114513	0.12054	0.123161	0.117607	0.115329	-0.001186	-0.001132	-0.001567	-0.009997	-0.008979	-0.0093	-0.007551	-0.005461	-0.001499	-0.011029	0.01343	0.013941
fibroblasts_fetal_skin_quadriceps_left	30	0.236196	0.122463	0.125765	0.120025	0.123017	0.119792	0.123183	0.121499	0.119556	0.123641	0.120275	0.125166	0.123101	0.124139	0.121232	0.122314	-0.002185	-0.001449	-0.001618	-0.006527	-0.004213	-0.008711	-0.006278	-0.005598	-0.000107	-0.00687	0.006114	0.009079
fibroblasts_fetal_skin_quadriceps_left	40	0.228906	0.124444	0.120765	0.120472	0.12225	0.1187	0.121438	0.122477	0.124972	0.120994	0.125706	0.12321	0.123416	0.123241	0.124706	0.12163	-0.001321	-0.001934	-0.001898	-0.00586	-0.003027	-0.006284	-0.004273	-0.00332	-0.00145	-0.007881	0.00676	0.004138
fibroblasts_fetal_skin_quadriceps_left	50	0.220587	0.125689	0.123302	0.123315	0.123403	0.122909	0.123859	0.124061	0.124328	0.123732	0.123596	0.127389	0.125407	0.121476	0.123128	0.125266	-0.001501	-0.001939	-0.001713	-0.005827	-0.002888	-0.004175	-0.003048	-0.002334	-0.002437	-0.005396	0.00208	0.001534
