breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_testes	70	-0.420507	-0.610154	-0.583569	-0.613581	-0.571175	-0.576002	-0.650398	-0.656492	-0.659551	-0.702162	-0.605051	-0.672369	-0.671551	-0.686937	-0.67364	-0.68528	-0.4142	-0.372991	-0.392965	-0.01617	-0.018997	-0.00048	0.007009	0.00797	-0.009211	-0.168077	-0.14316	-0.118891
fetal_testes	80	-0.405525	-0.653136	-0.66223	-0.661195	-0.660129	-0.563106	-0.667786	-0.647727	-0.660352	-0.668341	-0.642439	-0.645399	-0.642759	-0.693518	-0.644082	-0.65963	-0.424872	-0.422083	-0.422205	-0.008886	-0.000997	-0.020275	0.004419	0.006034	-0.009805	-0.14899	-0.147467	-0.135145
fetal_testes	90	-0.40613	-0.678804	-0.643931	-0.60967	-0.680632	-0.671902	-0.66632	-0.675945	-0.664895	-0.678569	-0.667892	-0.682938	-0.69192	-0.64732	-0.667138	-0.655244	-0.408414	-0.403388	-0.414375	-0.021868	-0.004136	-0.010688	-0.010313	0.000907	-0.008647	-0.150153	-0.164926	-0.11491
fetal_testes	100	-0.387725	-0.665018	-0.671041	-0.650787	-0.669735	-0.643482	-0.66818	-0.692222	-0.687432	-0.671827	-0.653783	-0.690375	-0.672608	-0.667623	-0.680952	-0.701587	-0.420478	-0.411526	-0.426125	0.000425	-0.014783	-0.018802	-0.002358	-0.013019	-0.006589	-0.155454	-0.170964	-0.150756

fetal_thymus	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_thymus	10	-0.352316	-0.208835	-0.31676	-0.256032	-0.280427	-0.263152	-0.289492	-0.218096	-0.29598	-0.219851	-0.173725	-0.24289	-0.232935	-0.188069	-0.098446	-0.380917	-0.068378	-0.045782	-0.04983	0.222399	0.221692	0.224742	0.21686	0.238348	0.227218	0.022766	0.044412	0.017013
fetal_thymus	20	-0.418122	-0.29255	-0.41248	-0.320091	-0.40108	-0.464265	-0.375471	-0.321524	-0.405623	-0.484289	-0.4255	-0.391903	-0.42616	-0.354785	-0.45142	-0.385579	-0.114053	-0.117762	-0.1142	0.151395	0.154866	0.134183	0.129989	0.163752	0.174414	-0.046398	-0.048813	-0.050085
fetal_thymus	30	-0.473419	-0.569998	-0.549388	-0.444985	-0.453638	-0.446037	-0.408701	-0.532866	-0.427784	-0.495057	-0.465582	-0.358075	-0.479097	-0.567281	-0.472155	-0.440493	-0.199784	-0.274299	-0.339389	0.102705	0.094158	0.105314	0.080245	0.106732	0.116576	-0.083671	-0.082492	-0.084893
fetal_thymus	40	-0.412625	-0.670524	-0.698854	-0.528141	-0.526495	-0.547749	-0.513752	-0.608814	-0.506597	-0.712581	-0.699755	-0.718693	-0.691552	-0.695578	-0.521931	-0.729091	-0.222669	-0.252416	-0.25923	0.082735	0.078134	0.070338	0.045182	0.092765	0.068084	-0.121206	-0.104072	-0.10881
fetal_thymus	50	-0.495561	-0.685566	-0.635303	-0.685612	-0.572418	-0.728299	-0.57136	-0.6294	-0.485286	-0.693127	-0.615956	-0.719591	-0.675276	-0.689439	-0.588326	-0.689156	-0.317746	-0.388005	-0.397245	0.049539	0.051497	0.042082	0.034059	0.067957	0.043442	-0.133299	-0.140257	-0.126288
fetal_thymus	60	-0.475192	-0.738425	-0.726543	-0.662641	-0.646998	-0.667057	-0.725708	-0.699583	-0.631984	-0.731528	-0.697451	-0.723163	-0.708092	-0.731231	-0.731409	-0.667287	-0.346166	-0.302824	-0.412003	0.029427	0.036736	0.035004	0.016223	0.04758	0.021386	-0.140021	-0.15631	-0.146048
fetal_thymus	70	-0.461671	-0.700065	-0.704814	-0.689194	-0.706586	-0.596993	-0.702528	-0.671924	-0.675131	-0.729882	-0.711877	-0.730834	-0.737127	-0.702568	-0.734006	-0.687598	-0.38371	-0.409923	-0.447455	0.029277	0.01627	0.019713	-0.011729	0.014598	0.01429	-0.161723	-0.177823	-0.141545
fetal_thymus	80	-0.471041	-0.711864	-0.742863	-0.663243	-0.689728	-0.687328	-0.678568	-0.710534	-0.656785	-0.732279	-0.722568	-0.765463	-0.705368	-0.780514	-0.74234	-0.735312	-0.487843	-0.52416	-0.424811	0.019709	0.025525	0.019961	-0.03448	0.013451	-0.007015	-0.162906	-0.180966	-0.148905
fetal_thymus	90	-0.438581	-0.768078	-0.727755	-0.727108	-0.70131	-0.746815	-0.720968	-0.763288	-0.695431	-0.752661	-0.753189	-0.728809	-0.736136	-0.726954	-0.717424	-0.773351	-0.544713	-0.518234	-0.536044	-0.001259	-0.011325	0.001543	-0.075756	-0.015859	-0.018438	-0.173644	-0.194496	-0.161724
fetal_thymus	100	-0.414914	-0.745459	-0.766152	-0.71692	-0.725085	-0.69384	-0.734966	-0.71868	-0.708345	-0.730749	-0.734011	-0.729955	-0.761185	-0.752111	-0.771955	-0.750562	-0.511651	-0.524228	-0.524059	0.008745	-0.029601	-0.005727	-0.074528	-0.010619	-0.042545	-0.187652	-0.186917	-0.166611

fibroblast	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblast	10	-0.268469	-0.199707	-0.282446	-0.181604	-0.237833	-0.259297	-0.202901	-0.185297	-0.250902	-0.182422	-0.337315	-0.225918	-0.235573	-0.212674	-0.159366	-0.218416	-0.068939	-0.048173	-0.05758	0.241296	0.238313	0.187263	0.20517	0.238059	0.237757	-0.031788	-0.021217	-0.032692
fibroblast	20	-0.506208	-0.361953	-0.401921	-0.418488	-0.42879	-0.359037	-0.379645	-0.296278	-0.343148	-0.379251	-0.425139	-0.323318	-0.316537	-0.378235	-0.300793	-0.217538	-0.096771	-0.126696	-0.149071	0.115555	0.167027	0.127888	0.118604	0.115022	0.163325	-0.091016	-0.044726	-0.059773
fibroblast	30	-0.452281	-0.689669	-0.41711	-0.399887	-0.424023	-0.56718	-0.672624	-0.383697	-0.300784	-0.391642	-0.349002	-0.415871	-0.689496	-0.425601	-0.444781	-0.390263	-0.141404	-0.135974	-0.314961	0.070545	0.111024	0.09523	0.089924	0.091975	0.118293	-0.125921	-0.095781	-0.099254
fibroblast	40	-0.485018	-0.39198	-0.55047	-0.659556	-0.577307	-0.525791	-0.54222	-0.706989	-0.476515	-0.526079	-0.472352	-0.47499	-0.457332	-0.616324	-0.644666	-0.433832	-0.142475	-0.346557	-0.287908	0.054815	0.089234	0.068916	0.061208	0.056175	0.068037	-0.169577	-0.144538	-0.126422
fibroblast	50	-0.502457	-0.693445	-0.613987	-0.654487	-0.703615	-0.5758	-0.719759	-0.62554	-0.659699	-0.672094	-0.677487	-0.716541	-0.705516	-0.73915	-0.638862	-0.657071	-0.223635	-0.358577	-0.360891	0.046112	0.054975	0.060482	0.048004	0.044944	0.058302	-0.171706	-0.156162	-0.13811
fibroblast	60	-0.508369	-0.723083	-0.692722	-0.674983	-0.701634	-0.699641	-0.696497	-0.553351	-0.641608	-0.693469	-0.681669	-0.713877	-0.668206	-0.705496	-0.740965	-0.726958	-0.369406	-0.422542	-0.377808	0.029711	0.0413	0.036129	0.022536	0.030777	0.045195	-0.153	-0.165106	-0.139761
fibroblast	70	-0.49158	-0.694902	-0.716035	-0.702869	-0.708579	-0.724227	-0.717422	-0.663436	-0.697953	-0.600635	-0.682244	-0.691386	-0.71896	-0.743818	-0.715187	-0.719986	-0.387399	-0.410459	-0.399705	0.012613	0.032773	0.039561	0.033183	0.013318	0.025274	-0.176626	-0.171656	-0.150443
fibroblast	80	-0.508049	-0.696534	-0.716072	-0.716092	-0.733437	-0.717771	-0.716415	-0.693137	-0.712818	-0.663234	-0.685914	-0.741368	-0.710918	-0.730624	-0.760138	-0.713775	-0.494	-0.446853	-0.458904	-0.001845	0.028637	0.016505	0.005652	-0.000158	0.016882	-0.1835	-0.171668	-0.166031
fibroblast	90	-0.492873	-0.743769	-0.732753	-0.687678	-0.722718	-0.723671	-0.680612	-0.735411	-0.726286	-0.716199	-0.680812	-0.735443	-0.766424	-0.731608	-0.717243	-0.690132	-0.482154	-0.449921	-0.48089	-0.014989	0.016212	0.008391	0.005462	-0.013192	0.012434	-0.192167	-0.18071	-0.173841
fibroblast	100	-0.513151	-0.756528	-0.748418	-0.72652	-0.742369	-0.719637	-0.752288	-0.744688	-0.738699	-0.709938	-0.712517	-0.744931	-0.764955	-0.763817	-0.746951	-0.736275	-0.503804	-0.507761	-0.487413	-0.013489	0.005577	0.011443	-0.006121	-0.008669	0.005286	-0.174751	-0.207962	-0.189241

fibroblasts_fetal_skin_abdomen	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_abdomen	10	-0.428776	-0.282521	-0.297271	-0.38919	-0.357049	-0.333067	-0.278632	-0.432131	-0.29305	-0.338426	-0.373715	-0.369515	-0.245768	-0.287095	-0.316231	-0.304726	-0.046045	-0.055066	-0.052445	0.16408	0.162547	0.159106	0.144162	0.166906	0.161067	-0.020841	-0.029337	-0.011789
fibroblasts_fetal_skin_abdomen	20	-0.364134	-0.404635	-0.520712	-0.409982	-0.520867	-0.494819	-0.483687	-0.460247	-0.437656	-0.439299	-0.460422	-0.446278	-0.408008	-0.323499	-0.415533	-0.474263	-0.095481	-0.086448	-0.129827	0.130125	0.096779	0.105486	0.131058	0.144333	0.133688	-0.077249	-0.059105	-0.048634
fibroblasts_fetal_skin_abdomen	30	-0.381365	-0.431465	-0.605106	-0.601251	-0.56047	-0.531425	-0.505009	-0.529197	-0.485155	-0.484261	-0.472489	-0.582804	-0.628159	-0.534835	-0.579204	-0.449122	-0.1121	-0.11115	-0.211295	0.104335	0.091886	0.107396	0.086635	0.086274	0.104093	-0.102173	-0.057633	-0.038613
fibroblasts_fetal_skin_abdomen	40	-0.315011	-0.548413	-0.702982	-0.602231	-0.589167	-0.512874	-0.510867	-0.499501	-0.569143	-0.686731	-0.523649	-0.550553	-0.537267	-0.661794	-0.546674	-0.607254	-0.320443	-0.371307	-0.313143	0.096269	0.051972	0.093649	0.047647	0.058306	0.086012	-0.115222	-0.079288	-0.06968
fibroblasts_fetal_skin_abdomen	50	-0.393092	-0.639621	-0.652063	-0.513693	-0.536372	-0.54308	-0.511663	-0.660806	-0.536076	-0.711773	-0.604897	-0.66433	-0.659719	-0.686516	-0.674214	-0.456275	-0.289522	-0.207771	-0.316269	0.074006	0.050652	0.079543	0.036596	0.047955	0.062053	-0.108331	-0.09081	-0.07978
fibroblasts_fetal_skin_abdomen	60	-0.40232	-0.529867	-0.679477	-0.625705	-0.677827	-0.644152	-0.555778	-0.699164	-0.647943	-0.691364	-0.567565	-0.68031	-0.661655	-0.653464	-0.702086	-0.710062	-0.350078	-0.428914	-0.374626	0.062427	0.026467	0.070421	0.018533	0.033789	0.054377	-0.131532	-0.095616	-0.100562
fibroblasts_fetal_skin_abdomen	70	-0.36774	-0.624279	-0.722114	-0.637908	-0.564034	-0.618113	-0.684046	-0.668179	-0.683577	-0.655759	-0.666501	-0.71063	-0.691935	-0.683752	-0.693403	-0.687333	-0.408582	-0.385957	-0.390749	0.053209	0.046508	0.056308	-0.003121	0.01585	0.042108	-0.14434	-0.113821	-0.110495
fibroblasts_fetal_skin_abdomen	80	-0.404555	-0.730061	-0.696469	-0.691333	-0.658085	-0.642666	-0.692202	-0.698997	-0.698275	-0.678398	-0.686406	-0.677616	-0.707948	-0.721976	-0.711503	-0.671688	-0.407744	-0.477566	-0.432133	0.042914	0.029029	0.046779	-0.009873	0.01629	0.03003	-0.138391	-0.116989	-0.122774
fibroblasts_fetal_skin_abdomen	90	-0.390749	-0.676057	-0.710315	-0.626875	-0.66432	-0.666198	-0.699442	-0.672833	-0.696737	-0.693222	-0.664984	-0.70495	-0.691338	-0.698433	-0.713417	-0.7092	-0.433848	-0.417584	-0.419054	0.025626	0.013365	0.038983	-0.039275	0.008144	0.044474	-0.163159	-0.127964	-0.119526
fibroblasts_fetal_skin_abdomen	100	-0.411503	-0.676801	-0.691121	-0.667096	-0.678793	-0.689121	-0.699538	-0.697993	-0.673887	-0.712542	-0.704629	-0.713888	-0.711945	-0.708346	-0.697501	-0.709491	-0.470188	-0.486613	-0.496168	0.015499	0.0014	0.027995	-0.035045	-0.012179	0.023162	-0.175462	-0.13351	-0.142245

fibroblasts_fetal_skin_back	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_back	10	-0.344281	-0.252757	-0.290731	-0.255004	-0.22803	-0.284115	-0.219777	-0.144401	-0.232576	-0.153115	-0.371376	-0.238843	-0.209598	-0.288257	-0.236676	-0.276797	-0.150552	-0.154329	-0.145739	0.118979	0.076478	0.145749	0.08925	0.10406	0.119574	-0.048865	-0.058255	-0.056379
fibroblasts_fetal_skin_back	20	-0.380089	-0.577153	-0.346922	-0.307303	-0.392771	-0.302058	-0.405392	-0.309307	-0.276519	-0.398384	-0.300582	-0.303839	-0.385389	-0.307626	-0.253855	-0.372976	-0.202257	-0.21339	-0.200403	0.025468	0.038111	0.049533	0.018292	0.039588	0.014321	-0.095128	-0.105223	-0.078715
fibroblasts_fetal_skin_back	30	-0.345046	-0.382134	-0.397593	-0.324984	-0.49243	-0.490282	-0.37796	-0.365107	-0.367737	-0.536504	-0.477059	-0.479971	-0.432284	-0.441937	-0.45951	-0.488247	-0.237035	-0.250977	-0.239015	0.014523	-0.004334	0.026473	0.003242	0.003201	0.00891	-0.131605	-0.108306	-0.109392
fibroblasts_fetal_skin_back	40	-0.354025	-0.684139	-0.535179	-0.658206	-0.494558	-0.482555	-0.644925	-0.644446	-0.541367	-0.484893	-0.574916	-0.683921	-0.687314	-0.478684	-0.675125	-0.445576	-0.280734	-0.299412	-0.282247	0.007423	-0.018691	0.019088	-0.042299	-0.00478	0.009261	-0.135288	-0.126824	-0.121087
fibroblasts_fetal_skin_back	50	-0.429088	-0.650205	-0.619759	-0.620776	-0.703776	-0.566569	-0.686855	-0.662269	-0.558937	-0.654487	-0.691514	-0.682564	-0.684661	-0.653101	-0.692424	-0.661547	-0.320268	-0.296881	-0.330503	-0.011009	-0.020939	0.012773	-0.045526	-0.024268	0.004151	-0.142428	-0.135155	-0.131585
fibroblasts_fetal_skin_back	60	-0.375941	-0.693658	-0.662591	-0.596946	-0.576686	-0.645648	-0.710622	-0.679813	-0.692003	-0.67698	-0.469826	-0.671072	-0.702846	-0.692161	-0.652516	-0.691104	-0.35346	-0.37237	-0.347353	-0.015189	-0.031291	0.005625	-0.063487	-0.021905	-0.006644	-0.14552	-0.151539	-0.11974
fibroblasts_fetal_skin_back	70	-0.41669	-0.683975	-0.677543	-0.717104	-0.666643	-0.651965	-0.697585	-0.656746	-0.692054	-0.684514	-0.67965	-0.704853	-0.672187	-0.694167	-0.722633	-0.710336	-0.371062	-0.346161	-0.368482	-0.03027	-0.058176	0.01153	-0.064776	-0.035267	-0.002534	-0.15366	-0.154527	-0.15968
fibroblasts_fetal_skin_back	80	-0.424326	-0.695072	-0.708944	-0.650877	-0.693515	-0.684016	-0.700522	-0.711885	-0.685917	-0.705482	-0.675465	-0.657323	-0.696449	-0.7082	-0.738966	-0.690971	-0.4102	-0.374777	-0.382583	-0.038246	-0.052522	-0.006028	-0.067735	-0.069157	-0.029288	-0.163317	-0.165487	-0.144925
fibroblasts_fetal_skin_back	90	-0.40795	-0.707586	-0.669578	-0.677566	-0.703642	-0.68568	-0.713837	-0.696264	-0.725359	-0.742326	-0.685222	-0.695236	-0.697138	-0.680172	-0.73454	-0.712693	-0.378209	-0.468141	-0.447169	-0.032021	-0.063019	-0.012419	-0.068147	-0.090995	-0.008439	-0.172468	-0.154285	-0.146608
fibroblasts_fetal_skin_back	100	-0.396255	-0.691937	-0.666366	-0.699177	-0.704389	-0.66808	-0.695622	-0.699612	-0.670525	-0.693377	-0.667997	-0.700797	-0.702716	-0.735061	-0.727093	-0.714063	-0.434764	-0.4254	-0.422408	-0.051374	-0.030077	-0.041717	-0.095869	-0.095199	-0.060017	-0.179271	-0.186073	-0.149254

fibroblasts_fetal_skin_biceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_left	10	-0.342209	-0.217469	-0.236001	-0.170306	-0.124348	-0.263499	-0.228048	-0.261103	-0.241739	-0.221208	-0.249244	-0.229277	-0.258305	-0.201399	-0.257729	-0.226314	-0.046686	-0.08075	-0.050465	0.052396	0.083397	0.097187	0.064542	0.08612	0.084621	-0.092121	-0.085047	-0.077592
fibroblasts_fetal_skin_biceps_left	20	-0.37985	-0.285109	-0.302317	-0.210251	-0.303658	-0.323727	-0.305575	-0.296813	-0.275681	-0.311137	-0.290563	-0.278515	-0.359004	-0.249134	-0.339658	-0.284448	-0.108111	-0.077791	-0.086666	0.032466	0.008178	0.018579	0.031526	0.056782	0.060773	-0.114399	-0.101213	-0.102374
fibroblasts_fetal_skin_biceps_left	30	-0.39892	-0.401826	-0.42787	-0.424192	-0.371001	-0.324972	-0.391892	-0.383857	-0.327497	-0.404162	-0.341004	-0.39425	-0.582947	-0.422178	-0.461174	-0.442941	-0.207977	-0.161994	-0.173588	0.007401	0.011817	0.005968	0.006554	0.008431	0.029089	-0.139557	-0.13328	-0.122911
fibroblasts_fetal_skin_biceps_left	40	-0.39857	-0.50859	-0.436565	-0.463811	-0.445215	-0.481741	-0.59333	-0.571788	-0.59525	-0.329459	-0.441345	-0.409975	-0.648159	-0.619699	-0.586244	-0.43512	-0.16772	-0.366553	-0.371127	0.011962	-0.015967	0.017684	-0.003487	-0.006504	0.013534	-0.138554	-0.140774	-0.126053
fibroblasts_fetal_skin_biceps_left	50	-0.40586	-0.618137	-0.514957	-0.533014	-0.436937	-0.605684	-0.391042	-0.666432	-0.63905	-0.564777	-0.486546	-0.672593	-0.622799	-0.629884	-0.605487	-0.62485	-0.310418	-0.33637	-0.303921	-0.008133	-0.018524	0.002207	-0.003462	-0.025188	0.01194	-0.153142	-0.146023	-0.136496
fibroblasts_fetal_skin_biceps_left	60	-0.380057	-0.573877	-0.654281	-0.581157	-0.549219	-0.625234	-0.65457	-0.645394	-0.640813	-0.629093	-0.640809	-0.636364	-0.669097	-0.658057	-0.546879	-0.62353	-0.345697	-0.390237	-0.392481	-0.019274	-0.026628	0.009417	-0.018364	-0.03637	-0.000617	-0.154168	-0.149742	-0.142093
fibroblasts_fetal_skin_biceps_left	70	-0.395699	-0.637503	-0.619864	-0.572146	-0.633204	-0.625654	-0.630723	-0.655489	-0.659243	-0.635506	-0.609759	-0.665398	-0.646467	-0.637539	-0.649015	-0.664253	-0.361451	-0.312587	-0.410128	-0.02877	-0.037844	-0.015417	-0.024597	-0.039123	-0.017703	-0.163652	-0.159031	-0.142909
fibroblasts_fetal_skin_biceps_left	80	-0.441866	-0.636388	-0.629933	-0.644385	-0.607791	-0.624189	-0.646512	-0.680701	-0.665547	-0.619302	-0.647944	-0.63784	-0.659034	-0.645448	-0.642608	-0.645291	-0.385581	-0.43783	-0.411054	-0.038875	-0.040872	-0.004248	-0.042841	-0.08953	-0.032377	-0.164635	-0.169657	-0.163104
fibroblasts_fetal_skin_biceps_left	90	-0.389662	-0.638989	-0.659634	-0.632158	-0.620125	-0.602821	-0.605377	-0.671139	-0.655467	-0.638606	-0.646306	-0.660155	-0.63279	-0.626949	-0.685741	-0.640791	-0.419252	-0.406876	-0.413454	-0.043655	-0.056209	-0.006541	-0.044745	-0.095646	-0.028348	-0.172979	-0.16454	-0.16772
fibroblasts_fetal_skin_biceps_left	100	-0.438402	-0.606059	-0.683564	-0.624896	-0.627928	-0.644534	-0.672161	-0.692584	-0.665961	-0.661315	-0.677074	-0.676649	-0.697682	-0.67196	-0.642463	-0.654073	-0.439991	-0.434231	-0.41923	-0.037176	-0.062486	-0.023686	-0.042597	-0.066493	-0.059383	-0.179993	-0.169626	-0.175009

fibroblasts_fetal_skin_biceps_right	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_right	10	-0.412543	-0.215631	-0.260337	-0.18674	-0.272715	-0.176974	-0.27504	-0.181353	-0.174266	-0.285069	-0.111914	-0.284923	-0.192179	-0.280474	-0.257259	-0.163574	-0.095905	-0.128902	-0.091112	0.074541	0.100914	0.105404	0.115453	0.115254	0.09187	-0.078462	-0.042588	-0.043367
fibroblasts_fetal_skin_biceps_right	20	-0.391035	-0.269921	-0.466392	-0.266389	-0.398673	-0.336997	-0.351449	-0.319346	-0.33864	-0.293436	-0.309481	-0.365644	-0.481602	-0.394438	-0.3471	-0.312538	-0.159534	-0.200059	-0.143278	0.017984	0.026414	0.029826	0.030684	0.018225	0.031278	-0.110572	-0.088312	-0.075502
fibroblasts_fetal_skin_biceps_right	30	-0.398584	-0.412696	-0.447818	-0.429156	-0.513188	-0.517187	-0.485265	-0.512264	-0.427026	-0.474484	-0.429225	-0.434377	-0.606252	-0.375357	-0.378579	-0.421603	-0.154658	-0.168987	-0.21755	0.024756	0.015304	0.009086	0.012981	0.019994	0.019642	-0.111961	-0.119888	-0.096461
fibroblasts_fetal_skin_biceps_right	40	-0.396279	-0.616369	-0.589475	-0.456252	-0.662394	-0.536531	-0.627234	-0.537768	-0.478555	-0.62493	-0.625315	-0.463682	-0.679314	-0.634995	-0.595415	-0.517786	-0.31595	-0.268651	-0.272332	-0.003452	-0.009353	0.018078	-0.007695	0.012831	0.005182	-0.123312	-0.10919	-0.099142
fibroblasts_fetal_skin_biceps_right	50	-0.427027	-0.572336	-0.662595	-0.478917	-0.629073	-0.569394	-0.621004	-0.621844	-0.637461	-0.655498	-0.565544	-0.641273	-0.643031	-0.594568	-0.619035	-0.675945	-0.315614	-0.29136	-0.30147	-0.021798	-0.019277	-0.000705	-0.014179	0.010426	0.003408	-0.127365	-0.132759	-0.128566
fibroblasts_fetal_skin_biceps_right	60	-0.413751	-0.650952	-0.633407	-0.50479	-0.627958	-0.669383	-0.619604	-0.66125	-0.625323	-0.692377	-0.601087	-0.623659	-0.618332	-0.670626	-0.685051	-0.618084	-0.41196	-0.342636	-0.340778	-0.017233	-0.015704	-0.009751	-0.023621	-0.011256	-0.018821	-0.128396	-0.13876	-0.109497
fibroblasts_fetal_skin_biceps_right	70	-0.428407	-0.621717	-0.670165	-0.617836	-0.672148	-0.646991	-0.646956	-0.663829	-0.641908	-0.639821	-0.65144	-0.635626	-0.663172	-0.676205	-0.689921	-0.660391	-0.360109	-0.364927	-0.379058	-0.028443	-0.019436	-0.015593	-0.014727	-0.008909	-0.02077	-0.152232	-0.144829	-0.124499
fibroblasts_fetal_skin_biceps_right	80	-0.387494	-0.694668	-0.675109	-0.556427	-0.672009	-0.649113	-0.611274	-0.688709	-0.653779	-0.695132	-0.547804	-0.649141	-0.687797	-0.671197	-0.689469	-0.600725	-0.380646	-0.436969	-0.39683	-0.040163	-0.027039	-0.023455	-0.015749	-0.025278	-0.02736	-0.147272	-0.145158	-0.13518
fibroblasts_fetal_skin_biceps_right	90	-0.402869	-0.676146	-0.652587	-0.589396	-0.680774	-0.589772	-0.671878	-0.662354	-0.66136	-0.668949	-0.684455	-0.676355	-0.693908	-0.648571	-0.644285	-0.66633	-0.376604	-0.424419	-0.446666	-0.05675	-0.041451	-0.025595	-0.024969	-0.038	-0.026855	-0.163888	-0.158377	-0.140191
