breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_thymus	10	-0.35506	-0.364095	-0.373601	-0.381286	-0.345165	-0.366707	-0.366373	-0.365569	-0.370309	-0.359935	-0.348351	-0.365163	-0.380504	-0.360065	-0.390793	-0.377955	-0.056694	-0.062175	-0.058721	0.070807	0.062992	0.054909	0.077775	0.0705	0.048844	0.015455	-0.041438	-0.050894
fetal_thymus	20	-0.453851	-0.409343	-0.421109	-0.423572	-0.377427	-0.403553	-0.40948	-0.406512	-0.399607	-0.381603	-0.399641	-0.429869	-0.411684	-0.395448	-0.423551	-0.418198	-0.163362	-0.161718	-0.165695	-0.012643	-0.035774	-0.013555	-0.003108	-0.022609	0.001272	-0.046736	-0.091063	-0.106119
fetal_thymus	30	-0.456652	-0.397313	-0.414176	-0.425311	-0.388764	-0.385693	-0.407922	-0.376243	-0.426444	-0.394384	-0.373789	-0.4347	-0.415028	-0.407018	-0.419943	-0.423133	-0.269851	-0.265063	-0.212461	-0.020293	-0.046652	-0.030674	-0.032675	-0.016643	-0.032589	-0.103349	-0.12138	-0.127279
fetal_thymus	40	-0.434875	-0.413455	-0.402392	-0.415707	-0.35825	-0.367274	-0.389134	-0.383583	-0.411653	-0.384372	-0.357412	-0.396036	-0.394415	-0.402	-0.409182	-0.404152	-0.299755	-0.290413	-0.296	-0.043554	-0.047555	-0.038305	-0.049701	-0.034466	-0.033099	-0.11927	-0.149955	-0.152037
fetal_thymus	50	-0.484082	-0.383178	-0.402802	-0.421403	-0.38337	-0.369034	-0.401164	-0.358239	-0.3643	-0.40657	-0.368681	-0.393513	-0.405218	-0.37403	-0.387278	-0.414917	-0.308476	-0.305413	-0.308648	-0.04246	-0.063599	-0.065561	-0.057134	-0.043312	-0.055602	-0.151746	-0.166682	-0.208707
fetal_thymus	60	-0.451981	-0.395617	-0.361534	-0.371348	-0.372624	-0.370726	-0.364704	-0.360298	-0.371658	-0.3863	-0.313166	-0.35501	-0.378225	-0.345414	-0.397793	-0.33883	-0.312552	-0.314235	-0.316914	-0.051609	-0.061716	-0.062485	-0.063614	-0.049525	-0.042097	-0.144485	-0.202218	-0.209803
fetal_thymus	70	-0.478607	-0.332398	-0.356947	-0.329072	-0.363271	-0.364972	-0.347746	-0.3487	-0.332575	-0.341653	-0.29995	-0.327755	-0.372665	-0.337872	-0.34965	-0.37174	-0.321006	-0.326688	-0.31074	-0.060601	-0.067909	-0.058247	-0.075679	-0.056283	-0.047203	-0.179581	-0.198504	-0.210975
fetal_thymus	80	-0.490389	-0.312791	-0.365435	-0.354	-0.33615	-0.332142	-0.32514	-0.332721	-0.327733	-0.354199	-0.314909	-0.294531	-0.342242	-0.342032	-0.39119	-0.330759	-0.336909	-0.333868	-0.310577	-0.066562	-0.083581	-0.073152	-0.074969	-0.072823	-0.074977	-0.166798	-0.1876	-0.231483
fetal_thymus	90	-0.480114	-0.318096	-0.305873	-0.344362	-0.332881	-0.327992	-0.318516	-0.3132	-0.311831	-0.345625	-0.320258	-0.321195	-0.326125	-0.305989	-0.337665	-0.326072	-0.345884	-0.340052	-0.32819	-0.076694	-0.082948	-0.070723	-0.073962	-0.069749	-0.069306	-0.179235	-0.195623	-0.238129
fetal_thymus	100	-0.483512	-0.32092	-0.333452	-0.340651	-0.28192	-0.318112	-0.318166	-0.320309	-0.304006	-0.321875	-0.260504	-0.28526	-0.293978	-0.327035	-0.341909	-0.303048	-0.349564	-0.345749	-0.346668	-0.085475	-0.083609	-0.070217	-0.088125	-0.064488	-0.07088	-0.183596	-0.242803	-0.237626

fibroblast	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblast	10	-0.144184	-0.328377	-0.303794	-0.317938	-0.323823	-0.306256	-0.327354	-0.328538	-0.317735	-0.301019	-0.33905	-0.34049	-0.319342	-0.339504	-0.313723	-0.33076	-0.056883	-0.053723	-0.057795	0.075974	0.060149	0.056365	0.106488	0.094926	0.057061	0.022261	0.045867	-0.056208
fibroblast	20	-0.368199	-0.355576	-0.352766	-0.366411	-0.34224	-0.3713	-0.395587	-0.353363	-0.41353	-0.35591	-0.376011	-0.386751	-0.38538	-0.38289	-0.360369	-0.373268	-0.156784	-0.071491	-0.094094	0.021056	0.014961	0.01334	0.008989	0.016927	0.019282	-0.070772	-0.09535	-0.084077
fibroblast	30	-0.43661	-0.379478	-0.379936	-0.41654	-0.392403	-0.383521	-0.402088	-0.396797	-0.400114	-0.394693	-0.399426	-0.389491	-0.388205	-0.404534	-0.385157	-0.409653	-0.155149	-0.149188	-0.136783	-0.004405	0.002899	-0.001205	-0.001715	-0.012036	-0.008526	-0.089774	-0.131991	-0.13366
fibroblast	40	-0.450569	-0.405637	-0.409321	-0.392459	-0.416179	-0.375507	-0.399758	-0.397425	-0.40065	-0.410758	-0.388567	-0.401457	-0.399669	-0.411691	-0.3929	-0.408285	-0.180586	-0.180146	-0.163861	-0.01381	-0.024455	-0.015714	-0.01825	-0.011653	-0.012359	-0.152637	-0.165684	-0.156614
fibroblast	50	-0.431154	-0.381878	-0.384474	-0.405339	-0.407264	-0.379802	-0.400673	-0.379373	-0.414012	-0.401143	-0.413006	-0.398818	-0.388102	-0.384689	-0.380564	-0.388112	-0.202102	-0.21849	-0.215835	-0.026617	-0.023886	-0.016435	-0.027715	-0.019422	-0.013714	-0.149988	-0.181008	-0.194164
fibroblast	60	-0.41481	-0.380631	-0.386324	-0.386239	-0.399266	-0.370697	-0.393691	-0.36599	-0.403434	-0.388078	-0.409495	-0.391685	-0.392209	-0.398427	-0.368349	-0.379367	-0.228941	-0.228354	-0.208808	-0.031867	-0.032929	-0.035222	-0.037009	-0.027266	-0.023839	-0.172265	-0.18366	-0.190171
fibroblast	70	-0.40597	-0.370585	-0.365988	-0.367273	-0.396181	-0.345502	-0.370169	-0.362141	-0.33955	-0.390692	-0.344901	-0.394152	-0.357022	-0.368375	-0.363997	-0.371321	-0.235761	-0.23647	-0.232973	-0.033344	-0.046766	-0.037825	-0.044791	-0.03635	-0.033447	-0.16109	-0.211736	-0.250783
fibroblast	80	-0.399181	-0.346512	-0.367943	-0.354039	-0.368184	-0.31043	-0.360059	-0.345496	-0.357728	-0.373931	-0.320658	-0.361325	-0.329887	-0.352379	-0.340635	-0.367025	-0.252523	-0.254636	-0.250409	-0.043372	-0.040341	-0.047001	-0.044347	-0.045358	-0.039736	-0.168097	-0.243676	-0.2563
fibroblast	90	-0.39954	-0.353218	-0.34926	-0.32057	-0.3611	-0.317326	-0.375205	-0.329779	-0.350162	-0.34256	-0.341077	-0.338719	-0.343185	-0.335781	-0.305931	-0.33602	-0.254342	-0.266885	-0.261158	-0.051139	-0.055258	-0.051641	-0.050934	-0.04866	-0.044808	-0.20581	-0.230614	-0.235301
fibroblast	100	-0.432972	-0.333766	-0.309088	-0.337658	-0.35058	-0.295291	-0.329885	-0.334132	-0.305818	-0.336524	-0.317468	-0.307348	-0.318619	-0.338654	-0.311585	-0.32315	-0.279362	-0.265398	-0.275616	-0.046567	-0.057796	-0.055543	-0.051108	-0.054684	-0.047835	-0.185606	-0.242251	-0.250757

fibroblasts_fetal_skin_abdomen	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_abdomen	10	-0.15754	-0.328523	-0.343781	-0.317528	-0.327316	-0.340034	-0.278939	-0.198472	-0.324425	-0.248789	-0.313997	-0.29601	-0.347853	-0.211543	-0.35462	-0.19991	-0.02877	-0.024257	-0.036219	0.042379	0.050616	0.075777	0.043206	0.065938	0.077203	0.048539	0.023628	-0.025585
fibroblasts_fetal_skin_abdomen	20	-0.306289	-0.385282	-0.40608	-0.346998	-0.357235	-0.389621	-0.38912	-0.399447	-0.384557	-0.414587	-0.391868	-0.4003	-0.399235	-0.424545	-0.392971	-0.316519	-0.075815	-0.066789	-0.133704	-0.009118	0.010797	0.023887	0.000384	0.04152	0.033584	-0.053392	-0.090744	-0.139206
fibroblasts_fetal_skin_abdomen	30	-0.444762	-0.396156	-0.428197	-0.401473	-0.381823	-0.430982	-0.411246	-0.425966	-0.418547	-0.410225	-0.416337	-0.421566	-0.432221	-0.404894	-0.410146	-0.435172	-0.121197	-0.114733	-0.120559	-0.01138	-0.00665	0.006335	-0.003352	0.010423	0.02636	-0.099105	-0.105713	-0.135639
fibroblasts_fetal_skin_abdomen	40	-0.44268	-0.399109	-0.385962	-0.397216	-0.376682	-0.41173	-0.401965	-0.433861	-0.39512	-0.417232	-0.396519	-0.410137	-0.395291	-0.431263	-0.410077	-0.410368	-0.141181	-0.120142	-0.142497	-0.009408	-0.023534	0.007876	-0.022868	-0.009334	0.021356	-0.121844	-0.13209	-0.194229
fibroblasts_fetal_skin_abdomen	50	-0.442513	-0.385389	-0.39734	-0.398436	-0.395156	-0.399902	-0.381495	-0.389877	-0.401562	-0.401955	-0.401427	-0.377055	-0.390891	-0.40559	-0.393404	-0.411718	-0.151152	-0.143468	-0.14638	-0.025098	-0.034402	-0.00612	-0.043052	-0.010205	0.024641	-0.113697	-0.152796	-0.178655
fibroblasts_fetal_skin_abdomen	60	-0.428609	-0.36865	-0.388217	-0.387807	-0.374606	-0.401214	-0.384407	-0.36638	-0.392578	-0.402326	-0.391638	-0.406181	-0.389968	-0.400303	-0.386848	-0.402001	-0.189434	-0.185595	-0.174263	-0.029712	-0.036694	-0.000756	-0.040706	-0.010504	0.003463	-0.138298	-0.165719	-0.228937
fibroblasts_fetal_skin_abdomen	70	-0.430057	-0.357421	-0.378399	-0.370216	-0.351799	-0.401726	-0.374653	-0.384769	-0.379663	-0.372337	-0.375855	-0.397982	-0.376384	-0.384956	-0.395098	-0.403721	-0.201437	-0.245973	-0.196053	-0.049746	-0.034615	-0.003442	-0.056909	-0.021966	-9.8e-05	-0.16274	-0.186161	-0.237835
fibroblasts_fetal_skin_abdomen	80	-0.429483	-0.341905	-0.370717	-0.371459	-0.330347	-0.371557	-0.357779	-0.392498	-0.372746	-0.360793	-0.369735	-0.386132	-0.364733	-0.388341	-0.371762	-0.395379	-0.206709	-0.206759	-0.215562	-0.046885	-0.043985	-0.017864	-0.050235	-0.01968	0.000608	-0.161989	-0.188435	-0.23863
fibroblasts_fetal_skin_abdomen	90	-0.438226	-0.345606	-0.325683	-0.341303	-0.355652	-0.348312	-0.354499	-0.362928	-0.3411	-0.376805	-0.363558	-0.3656	-0.369531	-0.368263	-0.368894	-0.371087	-0.262301	-0.221523	-0.233024	-0.05202	-0.048319	-0.028515	-0.062557	-0.030736	0.004921	-0.171616	-0.200155	-0.244236
fibroblasts_fetal_skin_abdomen	100	-0.440432	-0.335174	-0.358345	-0.33101	-0.35003	-0.333306	-0.362689	-0.361835	-0.330001	-0.349167	-0.353897	-0.378914	-0.339019	-0.346176	-0.346501	-0.363026	-0.276744	-0.232118	-0.279103	-0.0565	-0.055844	-0.037899	-0.068433	-0.019524	0.000781	-0.199599	-0.224054	-0.265646

fibroblasts_fetal_skin_back	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_back	10	-0.319967	-0.334074	-0.342861	-0.335181	-0.330017	-0.365993	-0.365369	-0.36995	-0.331985	-0.347353	-0.371759	-0.370811	-0.358244	-0.370741	-0.391148	-0.376022	-0.049472	-0.036918	-0.04021	0.133795	0.128315	0.101485	0.087885	0.088977	0.089293	0.024043	0.053853	0.07425
fibroblasts_fetal_skin_back	20	-0.442552	-0.41884	-0.443541	-0.414278	-0.44619	-0.404289	-0.454336	-0.458028	-0.41088	-0.439317	-0.451413	-0.427382	-0.455492	-0.464564	-0.465189	-0.465681	-0.100488	-0.063929	-0.105113	0.031476	0.039447	0.087553	-0.002313	0.040354	0.045823	-0.048127	-0.030372	-0.063104
fibroblasts_fetal_skin_back	30	-0.472943	-0.389492	-0.440547	-0.425218	-0.436141	-0.43847	-0.437843	-0.44639	-0.424447	-0.406651	-0.444134	-0.449787	-0.430642	-0.455827	-0.443875	-0.456181	-0.146915	-0.116265	-0.139897	0.018078	0.015584	0.036739	-0.005395	-0.001297	0.012662	-0.105318	-0.042758	-0.066317
fibroblasts_fetal_skin_back	40	-0.472508	-0.407548	-0.416159	-0.398712	-0.421824	-0.420123	-0.443969	-0.438074	-0.410516	-0.422589	-0.429063	-0.434672	-0.415664	-0.44964	-0.466376	-0.426089	-0.163113	-0.227404	-0.127985	-0.004556	-0.004702	0.012633	-0.025132	-0.015519	0.004583	-0.078232	-0.092048	-0.132932
fibroblasts_fetal_skin_back	50	-0.464709	-0.39199	-0.415865	-0.406171	-0.447727	-0.407347	-0.400531	-0.442303	-0.390016	-0.431047	-0.425274	-0.442907	-0.397704	-0.425858	-0.436313	-0.436167	-0.265869	-0.218292	-0.206088	-0.00057	-0.029965	-0.004691	-0.030625	-0.032938	-0.007372	-0.087786	-0.085211	-0.13241
fibroblasts_fetal_skin_back	60	-0.452188	-0.394834	-0.395427	-0.390338	-0.432403	-0.396396	-0.418307	-0.425941	-0.384852	-0.416389	-0.391044	-0.401937	-0.417992	-0.418559	-0.442855	-0.407649	-0.186272	-0.200208	-0.241414	-0.021919	-0.019938	-0.011039	-0.034276	-0.04015	-0.027337	-0.108963	-0.117967	-0.126758
fibroblasts_fetal_skin_back	70	-0.477481	-0.391528	-0.385751	-0.362136	-0.410808	-0.38033	-0.381382	-0.38009	-0.380739	-0.372905	-0.364642	-0.391986	-0.38823	-0.414936	-0.405649	-0.414402	-0.240423	-0.255294	-0.247893	-0.027609	-0.026783	-0.019013	-0.047685	-0.040147	-0.024306	-0.164889	-0.126961	-0.148541
fibroblasts_fetal_skin_back	80	-0.47149	-0.362869	-0.335842	-0.347509	-0.414281	-0.369176	-0.368331	-0.362819	-0.352227	-0.361521	-0.378837	-0.388216	-0.345087	-0.377681	-0.414972	-0.376299	-0.292538	-0.257402	-0.265598	-0.031277	-0.046234	-0.03336	-0.051207	-0.02309	-0.042287	-0.168882	-0.137836	-0.154238
fibroblasts_fetal_skin_back	90	-0.46343	-0.343706	-0.329044	-0.342605	-0.386185	-0.344302	-0.333046	-0.336572	-0.348924	-0.377719	-0.35729	-0.381034	-0.347289	-0.369555	-0.369647	-0.346584	-0.263508	-0.268644	-0.287789	-0.036848	-0.041447	-0.047846	-0.068553	-0.048346	-0.037656	-0.150133	-0.165807	-0.179138
fibroblasts_fetal_skin_back	100	-0.460965	-0.332385	-0.341615	-0.33164	-0.362646	-0.312748	-0.300796	-0.351993	-0.30799	-0.340085	-0.340497	-0.356694	-0.303188	-0.336868	-0.360554	-0.318668	-0.302757	-0.266502	-0.298293	-0.038894	-0.042037	-0.055975	-0.062657	-0.053199	-0.037913	-0.168027	-0.171148	-0.168036

fibroblasts_fetal_skin_biceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_left	10	-0.214698	-0.39277	-0.384424	-0.387503	-0.31181	-0.355215	-0.393408	-0.401595	-0.396546	-0.370805	-0.378024	-0.412143	-0.398868	-0.412999	-0.3974	-0.376763	-0.074659	-0.061331	-0.049207	0.100445	0.109984	0.112894	0.15432	0.086805	0.118321	0.089987	0.1138	0.028359
fibroblasts_fetal_skin_biceps_left	20	-0.327417	-0.445403	-0.439013	-0.4327	-0.389408	-0.430139	-0.399815	-0.393019	-0.438256	-0.418426	-0.414065	-0.401827	-0.406055	-0.415166	-0.408705	-0.439216	-0.102579	-0.097118	-0.100001	0.097085	0.083884	0.049033	0.060159	0.088867	0.087313	-0.024359	0.00692	-0.00846
fibroblasts_fetal_skin_biceps_left	30	-0.3617	-0.438505	-0.422254	-0.441014	-0.380236	-0.429458	-0.407647	-0.413822	-0.437531	-0.43539	-0.410462	-0.441613	-0.438298	-0.45618	-0.432913	-0.437383	-0.127502	-0.121877	-0.116954	0.037504	0.034436	0.030872	0.0267	0.036436	0.042741	-0.071439	-0.045162	-0.04687
fibroblasts_fetal_skin_biceps_left	40	-0.473405	-0.420329	-0.432371	-0.406984	-0.385502	-0.424417	-0.424172	-0.442126	-0.421987	-0.437753	-0.418416	-0.427658	-0.436266	-0.43919	-0.425136	-0.425334	-0.191261	-0.13615	-0.126385	0.022521	0.005134	0.019876	0.009301	0.022672	0.004836	-0.10523	-0.074718	-0.142442
fibroblasts_fetal_skin_biceps_left	50	-0.478568	-0.417986	-0.41437	-0.422722	-0.373657	-0.453947	-0.40734	-0.416972	-0.42837	-0.432847	-0.412322	-0.421244	-0.415612	-0.428322	-0.404577	-0.405589	-0.152869	-0.190546	-0.175905	0.017438	0.000659	0.004333	-0.012647	-0.003581	-0.01174	-0.120217	-0.103782	-0.127287
fibroblasts_fetal_skin_biceps_left	60	-0.462297	-0.414831	-0.395077	-0.411867	-0.384603	-0.432282	-0.37192	-0.40078	-0.40077	-0.383671	-0.407488	-0.429563	-0.417699	-0.41075	-0.418381	-0.427069	-0.189458	-0.169989	-0.207025	0.02704	-0.000345	-0.014717	-0.017488	-0.006562	-0.003972	-0.15292	-0.114134	-0.133004
fibroblasts_fetal_skin_biceps_left	70	-0.441336	-0.374664	-0.359703	-0.384436	-0.367993	-0.379859	-0.379914	-0.374992	-0.381578	-0.392049	-0.397992	-0.39982	-0.407524	-0.402	-0.402014	-0.385202	-0.196176	-0.218786	-0.205012	-0.007474	-0.0216	-0.018628	-0.008983	-0.016591	-0.005404	-0.153211	-0.122927	-0.179267
fibroblasts_fetal_skin_biceps_left	80	-0.455431	-0.356817	-0.36354	-0.347798	-0.348157	-0.397178	-0.353526	-0.366015	-0.392532	-0.376902	-0.409712	-0.382327	-0.355781	-0.387797	-0.385372	-0.382255	-0.224999	-0.245403	-0.20836	0.000954	-0.020523	-0.019517	-0.017756	-0.037667	-0.011038	-0.153714	-0.144786	-0.151289
fibroblasts_fetal_skin_biceps_left	90	-0.452238	-0.338546	-0.367761	-0.347829	-0.350762	-0.357593	-0.355087	-0.35025	-0.34334	-0.368887	-0.359558	-0.384451	-0.363654	-0.384804	-0.377892	-0.380427	-0.247107	-0.277957	-0.235356	-0.006068	-0.034669	-0.02172	-0.02137	-0.022347	-0.020844	-0.172962	-0.157171	-0.17256
fibroblasts_fetal_skin_biceps_left	100	-0.481173	-0.350202	-0.33911	-0.336766	-0.347771	-0.384439	-0.328637	-0.349089	-0.340391	-0.354777	-0.346175	-0.38009	-0.363599	-0.353646	-0.378008	-0.362154	-0.244011	-0.277697	-0.253965	0.002214	-0.030043	-0.033972	-0.027906	-0.045392	-0.010471	-0.155813	-0.159561	-0.202476

fibroblasts_fetal_skin_biceps_right	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_right	10	-0.28682	-0.327359	-0.310721	-0.232753	-0.317549	-0.324154	-0.347067	-0.332453	-0.370175	-0.344443	-0.318941	-0.335005	-0.359288	-0.329772	-0.319724	-0.262994	-0.040929	-0.041013	-0.049647	0.111298	0.11702	0.03098	0.077852	0.12526	0.112273	0.071777	0.088338	0.020697
fibroblasts_fetal_skin_biceps_right	20	-0.356751	-0.395939	-0.36484	-0.373069	-0.371775	-0.409964	-0.400649	-0.37095	-0.409264	-0.379774	-0.392166	-0.432885	-0.418885	-0.401615	-0.390794	-0.41894	-0.139853	-0.113835	-0.127103	0.081355	0.098099	-0.006063	0.04988	0.082236	0.097848	-0.053197	-0.052607	-0.094004
fibroblasts_fetal_skin_biceps_right	30	-0.383572	-0.402005	-0.378585	-0.385128	-0.358167	-0.416707	-0.3948	-0.396174	-0.417976	-0.38014	-0.399161	-0.370965	-0.418125	-0.410425	-0.413436	-0.394378	-0.180582	-0.172759	-0.165067	0.059743	0.059323	-0.04849	0.014454	0.050114	0.048416	-0.083861	-0.105755	-0.111876
fibroblasts_fetal_skin_biceps_right	40	-0.424005	-0.378835	-0.368778	-0.324747	-0.368482	-0.379557	-0.388475	-0.383901	-0.39114	-0.359111	-0.39836	-0.390385	-0.37724	-0.387757	-0.387882	-0.400632	-0.236962	-0.167524	-0.191347	0.035977	0.035711	-0.051681	-0.007714	0.037291	0.03919	-0.116454	-0.143244	-0.154838
fibroblasts_fetal_skin_biceps_right	50	-0.423656	-0.365643	-0.363475	-0.38647	-0.377226	-0.371487	-0.385323	-0.367622	-0.398787	-0.363443	-0.383997	-0.37087	-0.394529	-0.411742	-0.389065	-0.392798	-0.241051	-0.243227	-0.180813	0.028197	0.027906	-0.072211	-0.006991	0.017049	0.034592	-0.149448	-0.155056	-0.166536
fibroblasts_fetal_skin_biceps_right	60	-0.421781	-0.367408	-0.382823	-0.35864	-0.364153	-0.361404	-0.352522	-0.368176	-0.370973	-0.359337	-0.381881	-0.381143	-0.388227	-0.386584	-0.391236	-0.376018	-0.252212	-0.294942	-0.25911	0.009859	0.017653	-0.087549	-0.029126	0.002334	0.025159	-0.147679	-0.169704	-0.181114
fibroblasts_fetal_skin_biceps_right	70	-0.421631	-0.334745	-0.357729	-0.359163	-0.351232	-0.366625	-0.37071	-0.343121	-0.350911	-0.359686	-0.38033	-0.352492	-0.382198	-0.381017	-0.364907	-0.355979	-0.259251	-0.256748	-0.297172	-0.000803	0.002697	-0.101424	-0.024658	-0.01449	0.02273	-0.154072	-0.181535	-0.208036
fibroblasts_fetal_skin_biceps_right	80	-0.422267	-0.349718	-0.349715	-0.339298	-0.368501	-0.361482	-0.371369	-0.358345	-0.378176	-0.351438	-0.36173	-0.34661	-0.367173	-0.349893	-0.351439	-0.358181	-0.270033	-0.27023	-0.27371	-0.002875	0.001778	-0.10476	-0.037585	-0.010015	0.015401	-0.158865	-0.187045	-0.21972
fibroblasts_fetal_skin_biceps_right	90	-0.415716	-0.332521	-0.329164	-0.311638	-0.350824	-0.338231	-0.340193	-0.354423	-0.334653	-0.348192	-0.348564	-0.35588	-0.364818	-0.350463	-0.372392	-0.331596	-0.307186	-0.27728	-0.289422	-0.008928	-0.003369	-0.113564	-0.035956	-0.025363	0.025298	-0.181725	-0.203688	-0.193855
fibroblasts_fetal_skin_biceps_right	100	-0.423874	-0.313932	-0.3284	-0.356064	-0.330295	-0.34476	-0.348994	-0.340705	-0.343566	-0.364665	-0.3304	-0.364342	-0.319541	-0.346135	-0.334806	-0.340424	-0.301096	-0.299479	-0.300527	-0.031215	0.004257	-0.12724	-0.048332	-0.026098	0.051041	-0.186942	-0.201209	-0.245206

fibroblasts_fetal_skin_quadriceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_left	10	-0.175242	-0.345292	-0.330001	-0.366887	-0.396627	-0.388677	-0.375264	-0.374546	-0.334748	-0.362605	-0.371353	-0.382669	-0.382892	-0.284516	-0.368477	-0.369189	-0.051812	-0.057174	-0.056234	0.070579	0.093845	0.094686	0.08304	0.091556	0.094877	0.021631	0.009357	0.056292
fibroblasts_fetal_skin_quadriceps_left	20	-0.337348	-0.39999	-0.406903	-0.399769	-0.385336	-0.409272	-0.403958	-0.379729	-0.410467	-0.406546	-0.426147	-0.408572	-0.405873	-0.416225	-0.386729	-0.410535	-0.098314	-0.101682	-0.14134	0.044138	0.020459	0.032048	0.018646	0.022935	0.069485	-0.052497	-0.101512	-0.033559
